"video_id","title","published_at","channel_title","duration"
"XqFVfOy3TKA","WATCH FULL RAILA ODINGA'S SPEECH IN UK","2017-10-14T17:10:39.000Z","EAST AFRICA TRENDS","PT30M41S"
"GdVaoeA29HM","Man City 7-2 Stoke | Palace 2-1 Chelsea | The Kick Off LIVE","2017-10-14T16:56:25.000Z","The True Geordie","PT5H7M27S"
"Kl2PSxToD-E","IEBC yakagua maandalizi ya uchaguzi katika kanda ya Nyanza","2017-10-14T16:32:01.000Z","Kenya CitizenTV","PT3M18S"
"ng8PccYWmOk","Miguna Miguna Tells Off Uthamaki Adherents","2017-10-14T15:56:32.000Z","Kumekucha Chris","PT7M47S"
"BYkVUxpeajs","Where is Matiangis indignation over Bondo killings? NASA asks","2017-10-14T15:47:56.000Z","Capital FM Kenya","PT1M55S"
"QYbZ7WjEiRo","Uhuru Kenyatta warns foreign countries against interfering in Kenyan affairs","2017-10-14T15:46:54.000Z","Kenya NTV","PT4M17S"
"mSW6Asz9zKs","Ekuru Aukot drops demands for extensive reforms at the IEBC","2017-10-14T15:46:20.000Z","Kenya NTV","PT2M47S"
"d5OFvi68ZRw","Nasa leaders now claim genocide happening in Kenya","2017-10-14T15:23:10.000Z","DailyNation","PT1M59S"
"PY16XG2dj0A","STATEHOUSE SHOCKED AS  A BRAVE BISHOP CONFRONTS UHURU KENYATTA AND WARNS HIM","2017-10-14T15:13:36.000Z","Kenya News Alert TV","PT3M29S"
"oD-jJkpoTOs","Mpumalanga Police search for 4 gunmen after killing 6 people","2017-10-14T15:07:41.000Z","SABC Digital News","PT1M30S"
"JIctJJYq0_8","Urugi Mukaru: Urugi wa Githeri Sn2 Ep8 Prt 2","2017-10-14T14:58:02.000Z","Kameme Tv Old","PT12M10S"
"qOmbtlYxxJM","MATIANG'I & BOINNET ARE COMMITTING GENOCIDE IN KENYA~JAMES ORENGO 10/14/17","2017-10-14T14:50:42.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT11M38S"
"bEJu3Yo-EME","UHURU'S  DANGEROUS RULING TACTICS THAT WILL END KENYA  EXPOSED!!!!!!!!!!!!!!!!!!!!!!!!!!","2017-10-14T14:45:19.000Z","Kenya News Alert TV","PT1M58S"
