"video_id","title","published_at","channel_title","duration"
"M-ABiAqWEcQ","Kalonzo Musyoka Speech Today In Athi River Machakos County 7/29/17 NASA In Machakos","2017-07-29T17:49:27.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT12M15S"
"peOO5L7KUvY","Raila Odinga Speech Today In Athi River Machakos County 7/29/17 NASA In Machakos | Kenya Election","2017-07-29T17:48:42.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT30M9S"
"x-Wos8TBBEQ","Uhuru kenyatta Speech Today In Narok East 7/29/17 Jubilee In Narok | Kenya Election 2017","2017-07-29T17:22:04.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT6M46S"
"BhaQi6u2Ix0","""How i got the TOP SECRET letter from GSU HEADQUARTERS"" Raila odinga confirms","2017-07-29T16:58:06.000Z","Mr. C.E.O","PT3M12S"
"-igXYENLnwM","NASA Full Rally Today In Machakos County  Athi River 7/29/17 NASA In Machakos | Kenya Election 2017","2017-07-29T16:46:06.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT44M5S"
"LpMEMceCt7c","Governor Joho Press Conference Today 7/29/17 On Use Of Military To Subvert Election Results","2017-07-29T16:42:43.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT5M15S"
"rjAPi7GRtYE","Message To The Republican Party From Anonymous!","2017-07-29T15:51:21.000Z","Anonymous Global","PT7M36S"
"-BAvQlL22NI","Kalonzo's Speech that Makes Jubilee PANIC.""Our MILITARY will not Be Corrupted to RIG Elections.""","2017-07-29T15:44:35.000Z","E News Kenya","PT8M45S"
"pve82VmhIlU","KITALE TOUR","2017-07-29T15:43:26.000Z","UhuruKenyattaTV","PT3M15S"
"wK-S0E4HyPQ","Sharing our change message with the people of Athi River #RailonzoNaneNane","2017-07-29T15:32:36.000Z","Raila Odinga","PT44M52S"
"Ts79EFPgIUk","Raila Odinga's Electric Speech in Machakos. Jubilee will Never Win in Machakos after This.","2017-07-29T15:26:19.000Z","E News Kenya","PT11M44S"
"3r-AC8_dbOk","EDEN SCHOOL, SLC Board First Mr. Sujan Subedi's Motivational Speech","2017-07-29T14:50:38.000Z","Chintamani Basnet","PT9M23S"
"YcId8qtegCA","UHURU HAEZI TUAMBIA TUSIFANYE MKUTANO","2017-07-29T13:01:26.000Z","EAYC TV","PT1M16S"
"B5ly4zSseCE","Minister KTR Speech at Premiure Solar module Plant Launch | Annaram | Studio N","2017-07-29T12:52:36.000Z","Studio N News","PT8M39S"
"bF1qFxEBMK4","President Kenyatta, DP Ruto to tour Trans Nzoia, Kericho and Narok","2017-07-29T12:26:32.000Z","Kenya NTV","PT3M51S"
"OEzoGiO-g0A","Defence CS Raychelle Omamo denies claims by NASA that KDF plans to rig election","2017-07-29T11:57:37.000Z","Kenya NTV","PT15M21S"
"aX7l2Vv8be4","Speaking at Diamond Jubilee of Stainless Steel Merchants Association, Mumbai","2017-07-29T11:24:34.000Z","Piyush Goyal","PT14M48S"
"SshdkGRxD44","Defence CS Raychelle Omamo speaks out about NASA unfounded allegations of election rigging","2017-07-29T10:48:42.000Z","KTN News Kenya","PT5M22S"
"atg-TTAE2P0","President Uhuru kenyatta passes through Kitale ahead of campaigns in Kericho","2017-07-29T10:10:39.000Z","KTN News Kenya","PT4M44S"
"CQqC2VMrAdk","KAPSABET","2017-07-29T08:03:14.000Z","UhuruKenyattaTV","PT3M33S"
"JlgD0euGHSU","These are the effects of NASA leader Raila Odinga's letter from KDF on election rigging plot","2017-07-29T06:51:08.000Z","KTN News Kenya","PT13M14S"
"Av-AmMP6tyc","NASA AMAZING FULL SPEECHES IN KAJIADO COUNTY","2017-07-28T20:02:04.000Z","KENYAN LATEST VIDEOS 2017","PT21M49S"
"-S4IBS7IbS4","Raila Odinga explains what he is going to do if will not win the General elections","2017-07-28T19:47:27.000Z","KTN News Kenya","PT2M48S"
"oUvDwbSJut4","Uhuru Kenyatta Speech  In Kapsabet Nandi County 7 28 17 Jubilee Rally  Kenya Election 2017","2017-07-28T18:54:55.000Z","cyrus Cheluget","PT12M32S"
"ibOQ8cGf1eg","Kenyatta, Ruto charm Migori, Nandi voters","2017-07-28T18:52:40.000Z","Kenya CitizenTV","PT2M57S"
"glKt1d24-po","Raila Odinga Speech in Kajiado","2017-07-28T16:24:07.000Z","Kenya News Alert TV","PT12M30S"
"IIPh7FkkJDU","Raila Odinga Speech In Eldoret Couty","2017-07-28T14:35:04.000Z","Quick News","PT25M5S"
"BM-c3Xzo0TE","NASA in Kajiado: Kalonzo Musyoka's speech","2017-07-28T14:05:38.000Z","K24TV","PT5M17S"
"m2vXbvV-VoQ","Raila Odinga: ""Uhuru aliniogopa AKAHARA kama mtoto"" | KenyanBytes","2017-07-28T13:10:17.000Z","KenyanBytes","PT4M1S"
"JtOG1fFHgsU","""Police Officers will be in LARGE number!"" Uhuru throws a bomb at Raila Odinga","2017-07-27T17:53:03.000Z","Mr. C.E.O","PT1M8S"
"aFRXZIbXINo","SHOCK as DP Ruto is REJECTED by Kalenjins in his own home | KenyanBytes","2017-07-27T10:59:12.000Z","KenyanBytes","PT1M20S"
"QaVtJipiVkM","MANDAGO REACTION AFTER HE WAS ENDORSED BY NASA PRINCIPALS IN ELDORET","2017-07-27T10:20:40.000Z","KENYAN LATEST VIDEOS 2017","PT10M12S"
"sCDAmT9f-7o","PEROD USTHAD MALAYALAM SPEEH PART 02 Sirajul Huda Silver Jubilee Sandesha Yathre Puthur 2017","2017-07-27T09:58:02.000Z","Andupoyyathabail Islamic Speech","PT17M6S"
"DI9apsUXMt4","MY MESSAGE OF PEACE: MARSABIT, JULY 27, 2017","2017-07-27T09:33:21.000Z","Mohamud Ali","PT5M32S"
"fvQwTnY3FCU","Nasa Principals SHOCK Kenyans as they Endorse Jubilee's Governor Mandago.","2017-07-27T09:08:42.000Z","E News Kenya","PT1M8S"
"RNl74ntxYX0","JUBILEE FAREWELL SONG BY AISHA JUMWA 2017","2017-07-27T08:49:33.000Z","KENYAN LATEST VIDEOS 2017","PT1M42S"
"NRXwG1evMIY","Was it right for Uhuru to skip presidential debate?","2017-07-27T08:12:43.000Z","Tuko / Tuco","PT6M8S"
"s6_fHQVIgPU","Citizen Extra: Adopt-A-Poll","2017-07-27T08:09:14.000Z","Kenya CitizenTV","PT56M3S"
"m4qc_fuDS-A","RAILA ENDORSES GOVERNOR MANDAGO AS HE JOINS NASA","2017-07-27T07:24:01.000Z","Mambo Ya Kenya Haya 2017","PT52S"
"JlPbtsCXKe0","SHIPASHILA LAILETI  BREAKS INTERNET WITH HER MASTERY OF ZILIZOPENDWA","2017-07-27T06:17:59.000Z","Kenya News Alert TV","PT12M57S"
"hdh__1qNR2E","ONYI JALAMO BAND~MEN BEHIND NASA TIBIM 2017","2017-07-27T05:23:59.000Z","KENYAN LATEST VIDEOS 2017","PT4M19S"
"wvDNGiuU5Kk","Mandago and Nyong'o want nomination losers locked out","2017-07-27T04:21:22.000Z","KTN News Kenya","PT27S"
"0xXQ4yai2tI","JOSHUA RAILA ODINGA SPEECH WHICH WILL SEND HIM DIRECT TO STATEHOUSE AT NASA RALLY {ELDORET}","2017-07-27T04:15:52.000Z","Dennis Onyango","PT25M5S"
"q5umqn_kfTU","   China    Narendra Modi  ","2017-07-27T03:30:01.000Z","The News Total","PT2M24S"
"_EQo6zyiOro","Trump Brags To Boy Scouts About Sexy Yachts & Cocktail Parties","2017-07-27T02:00:00.000Z","The Majority Report with Sam Seder","PT4M24S"
"xHGPVC8-X64","Here's What Happened to Uhuru in Kisumu during his SPEECH | KenyanBytes","2017-07-26T22:15:03.000Z","Cuophet Cuaem","PT5M42S"
"sQayjEOfPf8","JKL: One on One with PK #JKLive [part 2]","2017-07-26T20:50:00.000Z","Kenya CitizenTV","PT29M51S"
"0MsMQhjH5hs","Kenyan Man almost SWALLOWS Bride during Wedding | KenyanBytes","2017-07-26T20:36:45.000Z","KenyanBytes","PT44S"
"iQWjF0aV_7A","GARISSA TOWNSHIP PARLIAMENTARY DEBATE 2017","2017-07-26T19:49:55.000Z","GARISSATV CHANNEL","PT5M54S"
"_G0kc7vUD-g","LEAKED: THIS IS HOW UHURU WATCHED RAILA DURING THE DEBATE FROM STATEHOUSE","2017-07-26T18:03:42.000Z","Kenya News Alert TV","PT1M7S"
"Hl0oS83sIK0","IEBC says NASAs 'adopt a polling station' plan unworkable","2017-07-26T17:59:28.000Z","Kenya NTV","PT3M31S"
"QdBIuwpbwKY","Joho loved everywhere in Mombasa","2017-07-26T17:49:56.000Z","Arton Khainga","PT3M9S"
"Oq__iYjv-B0","Rais Kenyatta azuru Marsabit, Samburu","2017-07-26T17:17:24.000Z","Kenya CitizenTV","PT4M"
"NuvGrHnta5o","Cold Waters: Live Stream 26JUL17 #36","2017-07-26T16:41:21.000Z","Jive Turkey","PT1H55M46S"
"UekfyK3okLw","Florida Officials Investigate 'Disturbing' Video Of Shark Being Dragged By A Speed Boat | TIME","2017-07-26T13:51:29.000Z","TIME","PT32S"
"65_oMnm9Iy4","Governor Mandago tells Uasin Gishu residents to ignore hate leaflets","2017-07-26T13:41:24.000Z","DailyNation","PT1M27S"
"8fXltK52MNc","Nawaz Sharif Speech Maldives 25 July 2017","2017-07-26T13:29:36.000Z","Pmln NAWAZ SHARIF","PT10M34S"
"JwrzxcsIFuw","Wiper leader Kalonzo booed in Makueni for campaigning for Wiper candidate","2017-07-26T13:22:39.000Z","K24TV","PT1M11S"
"Lx1NY2jUY7I","Uhuru's Most Jovial Moment Whille in State House.Dances with a Child then Takes Him to State House.","2017-07-26T13:14:11.000Z","E News Kenya","PT3M14S"
"6NjrG2MuEIs","Governor  MANDAGO JOINS NASA Rallies in Eldoret ||KenyanFlip","2017-07-26T12:53:58.000Z","KenyanFlip","PT52S"
"aAd96GXN0cI","'Chuma chao ki motoni...na wataanguka hii kura,' says William Ruto","2017-07-26T11:48:46.000Z","Capital FM Kenya","PT1M27S"
"xqhfDSqZKKg","Uhuru forced to avoid local politics in Moyale","2017-07-26T10:18:38.000Z","KTN News Kenya","PT3M40S"
"fcXjxcoZN9s","Raila's Debate Key Highlights","2017-07-26T09:41:48.000Z","Kenya CitizenTV","PT2M56S"
"DG67g3G2q8s","All eyes closed! President Uhuru is praying, but why are some people laughing!","2017-07-26T08:57:57.000Z","KTN News Kenya","PT48S"
"xvObHlgF39Q","Max Brooks Has Been Called The 'Zombie Laureate'","2017-07-26T07:35:01.000Z","The Late Show with Stephen Colbert","PT6M13S"
"vjP5RnoMRWU","Rahul Chowdary Speech about Telugu Titans Team 2017 | hybiz","2017-07-26T06:09:40.000Z","HYBIZTV HD","PT1M4S"
"xlCMQvjGFfg","3 SONGS by Bro GOPI & MEHER TEJ  &  GROUP HYDERABAD AT HINDUPUR ON 22nd JULY 2017","2017-07-26T04:38:04.000Z","Meher Sudhakar","PT16M30S"
"WCHwSniG5mU","UHURU KENYATA EXPLAINS WHY HE DIDN'T ATTEND DEBATE WITH RAILA & STILL SURE HE WILL WIN COME 8TH","2017-07-26T03:36:29.000Z","KENYA LATEST NEWS 2017 -RAILONZO RAW VIDEOS","PT1M41S"
"4G_MgacRYp4","What is point of Trump attacking Sessions?","2017-07-26T01:02:46.000Z","Fox News","PT4M13S"
"GTd42lX_CL4","Southern Lights captured from space station","2017-07-25T21:02:12.000Z","CNN","PT1M4S"
"Y4oRHi02dwc","Bye Bye Uhuru. Raila in Laare Meru","2017-07-25T18:26:33.000Z","World Music","PT39S"
"1rJewZtS0ck","PLO Lumumba on Election Spending","2017-07-25T17:53:28.000Z","K24TV","PT35S"
"e6hKHIP8_3A","Actor Ponvannan speech during MGR 100 Celebration at MGR Ramavaram Gardens","2017-07-25T16:41:36.000Z","MGR M.G.Ramachandran","PT2M21S"
"iu4NnuInYr0","DOKII ATOA WIMBO MPYA KUHUSU UHURU KENYATTA","2017-07-25T15:35:58.000Z","Michuzi TV","PT2M44S"
"CieVfax69iQ","NAIROBI NEWS BULLETIN: Kalonzo - We tricked Uhuru on debate","2017-07-25T15:07:45.000Z","Nairobi News","PT5M28S"
"9i2zG6VSaUA","NASA rally in Laare Embu","2017-07-25T14:49:03.000Z","Charles Stureh","PT38M7S"
"jrRwlvDfOG8","""mara hii mjinga ameerevuka..."" NASA leader Raila Odinga","2017-07-25T14:10:09.000Z","KTN News Kenya","PT50S"
"TL_C_pUc6N4","Dp Ruto interacting with residents of Mogotio, Baringo County","2017-07-25T14:05:39.000Z","KenyanFlip","PT1M1S"
"obF4fxIj7Hg","No regrets about skipping the debate, it was a waste of time - President Uhuru","2017-07-25T14:01:26.000Z","DailyNation","PT1M57S"
"VzL1ZPpTrAs","Presidential Debate 2017 - FULL VIDEO","2017-07-25T13:58:18.000Z","DailyNation","PT1H40M46S"
"3mEoKotL90A","JOHO SAYS NASA VOTES MUST AND MUST BE PROTECTED 2017","2017-07-25T12:27:40.000Z","KENYAN LATEST VIDEOS 2017","PT6M20S"
"4qn5ClOjU6k","WHAT MADE MASS DEFECT TO VOTE RAILA AS 5TH PRESIDENT AFTER PRESIDENTIAL DEBATE 2017","2017-07-25T12:02:56.000Z","KENYAN LATEST VIDEOS 2017","PT18M47S"
"ktX4I9UivKw","Earth from Space: special edition","2017-07-25T12:00:07.000Z","European Space Agency, ESA","PT8M25S"
"cUhxJ09Ujws","THE MOST LIBERAL KIKUYU YOUTH WHO SUPPORT RAILA EMERGE AMIDST A CONSERVATIVE SOCIETY","2017-07-25T11:46:58.000Z","Kenya News Alert TV","PT4M4S"
"HgSDmk0J5As","Presidential Debate: 10 key issues Raila addressed after Uhuru's no-show","2017-07-25T11:21:46.000Z","Kenya News Alert TV","PT3H22M23S"
"SAag_HQxutY","Nairobi Deputy Gubernatorial Seat Aspirant's Debate Part 1","2017-07-25T11:02:20.000Z","Hot 96 FM Kenya","PT44M23S"
"HeaTUAcA_Rw","Tanzania denies hosting centre: NASA tallying centre","2017-07-25T10:21:56.000Z","KTN News Kenya","PT1M17S"
"P4CKTqp0T_U","RAILA MOURNS OTIENO KAJWANG IN A SPECIAL WAY ~ JOWI~JOWI~~JOWI!!","2017-07-25T10:08:01.000Z","KENYAN LATEST VIDEOS 2017","PT3M48S"
"Aqwp5yFAelk","Citizen TV Live","2017-07-25T10:02:28.000Z","Kenya CitizenTV","PT17M6S"
"p6zX-lqZCkg","CHECK OUT WHAT RAILA ODINGA HAS FOR YOUTH ~COME AUGUST 8TH","2017-07-25T09:52:50.000Z","KENYAN LATEST VIDEOS 2017","PT24M47S"
"8GRG4mPUZx0","What's trending: Justin Beiber's Cancelation","2017-07-25T09:36:49.000Z","KTN News Kenya","PT8M47S"
"F9N843fQuXg","National Unity: Raila says he has no regrets on his remarks in Kajiado","2017-07-25T09:06:13.000Z","DailyNation","PT5M41S"
"evlGpGMtRKA","Power Breakfast News Review :  The Presidential Debate 2017","2017-07-25T08:46:08.000Z","Kenya CitizenTV","PT36M33S"
"Fz9XPlewbDo","Jubilee has already enrolled Raila Odinga on cash transfer program - Mwangi Kiunjuri","2017-07-25T08:39:37.000Z","DailyNation","PT1M31S"
"MyuHQkrehh4","National Security: Raila speaks on how he would handle the terrorism issue","2017-07-25T08:34:54.000Z","DailyNation","PT6M53S"
"l_gxejsX49o","Huge crowd witnessed as Uhuru Kenyatta tour Garissa.","2017-07-25T08:30:52.000Z","misync","PT5M39S"
"aPBhl8PEk3Q","Presidential candidate Abduba Dida on why he didn't attend the presidential debate","2017-07-25T08:27:08.000Z","DailyNation","PT3M15S"
"5A8W_X1SIA4","Raila: The IEBC should work without interference from the Executive","2017-07-25T08:26:15.000Z","DailyNation","PT5M42S"
"noYCHL8tkNg","RISA HONTIVEROS NAGMUKHANG TANGA SA PRESSCON PAGKATAPOS NG SONA NI PRES DUTERTE","2017-07-25T08:03:37.000Z","President Politics Philippines","PT14M41S"
"CnWgqegcXn4","Raila speaks on the rising cost of living in Kenya","2017-07-25T07:26:22.000Z","DailyNation","PT3M34S"
"sdEl7cbf8wE","Mga LP SENATORS harapharapang MINURA ni Pres DUTERTE sa kanyang SONA #DUTERTESONA2017","2017-07-25T06:37:58.000Z","DUTERTE DIEHARD SUPPORTERS (DDS)","PT10M45S"
"z16xVerQcUo","Presidential oath ceremony India 14th president","2017-07-25T06:28:20.000Z","abhishek pandey","PT1M50S"
"k4hDRo3bLoo","BT: Ilang miyembro ng first family, present sa ika-2 SONA ni Pangulong Duterte","2017-07-25T06:14:06.000Z","GMA News","PT2M3S"
"mkFo9AuulZc","Raila SILENT Supporters in Mt Kenya Increasing by the day","2017-07-25T05:54:36.000Z","Open Media TV","PT4M4S"
"0twBV-pJfT8","Chinese Foreign Minister Wang Yi and Foreign Affairs Sec.Cayetano hold a joint press conference.Full","2017-07-25T05:39:56.000Z","Dpatrol26","PT39M45S"
"vk6MHlk_8I0","President Duterte may PATAMA sa mga KRITIKO","2017-07-25T05:04:43.000Z","DUTERTE DIEHARD SUPPORTERS (DDS)","PT13M45S"
"lm_jVf3E6DI","Uhuru Kenyatta says he doesn't need your votes","2017-07-25T04:57:46.000Z","DAVID ODHIAMBO","PT23S"
"2GSau5L213c","POTUS Trump RIPS Obama Scouts Chant We Love Trump! At National Jamboree(VIDEO)!","2017-07-25T04:06:26.000Z","GLOBAL News","PT1M49S"
"KuW3GCg_R3g","Somali Muslim In Minnesota Just Went On T V  To Say They Can Kill Anyone They Want  BIG Mistake","2017-07-25T04:03:20.000Z","Breaking News 24/7","PT5M11S"
"BYIwhLwV_sI","Elon Musk dream to go on the Moon!!","2017-07-25T04:00:24.000Z","Famous1","PT5M26S"
"JfEUYM_KOHY","FLAG HOISTING by Bro. SRIDHAR KHELKAR -  AMB PPC TRUST - MEHERABAD AT HINDUPUR 2017","2017-07-25T03:53:17.000Z","Meher Sudhakar","PT5M25S"
"Cs4s3iPICEQ","BREAKING NEWS TODAY! JULY 25, 2017 HONTIVEROS SONA ni DUTERTE | SONA NAGING MAPAYAPA | 2018 BUDGET","2017-07-25T03:24:19.000Z","News ThatMatter","PT18M23S"
"4dWSWChIFWI","Eric Bolling Tries To Pretend Trump Didn't Eff Up GOP Obamacare Repeal","2017-07-25T03:00:00.000Z","The Majority Report with Sam Seder","PT5M34S"
"tx2l2du7Tdg","Al Gore on ""An Inconvenient Sequel"" | Climate change ""ends with a victory to humanity""","2017-07-25T02:48:40.000Z","The National","PT14M14S"
"hGNaiD968mU","DUTERTE SONA 2017 RED CARPET HIGHLIGHTS JULY 24, 2017","2017-07-25T02:23:21.000Z","Team DU30","PT57M18S"
"FYxzW2krJZ8","Pinahiya ni PANGULONG DUTERTE ang mga DILAWAN sa kanyang SONA","2017-07-25T01:57:53.000Z","Duterte Defenders Solid","PT31M4S"
"Qjee4CJf4-o","Tingnan ang mga REAKSYON ni HONTIVEROS sa 2nd Sona speech ng ating PANGULO","2017-07-25T01:44:39.000Z","DUTERTE DIEHARD SUPPORTERS (DDS)","PT15M41S"
"_jZetixig3E","Raila Odinga confirmed NASA will have  Tallying centre in Moon","2017-07-25T01:20:28.000Z","Charles Stureh","PT51S"
"rrXb5S2R9ZE","President Barrow Speech on the occasion of the opening of the National Assembly was somber","2017-07-25T01:13:52.000Z","GMU92","PT1H41M58S"
"N1qN4Fb8kKU","President Duterte face the Anti-Dutarte rally after his 2nd SONA 2017","2017-07-25T00:21:09.000Z","D3u Technology","PT6M9S"
"1LQaegXnEAE","Must watch Hassan Omar Sarai - Tupatane 8/8/ Kama Wewe Ni Mwanamume","2017-07-25T00:11:22.000Z","cooliyee","PT8M31S"
"cTsciGz-tgY","3RD & FINAL LIBERATION TO KENYA ~ PRESIDENTIAL DEBATE","2017-07-24T22:09:37.000Z","KENYAN LATEST VIDEOS 2017","PT28M8S"
"qA5Hyrk5YJM","Anonymous: WARNING TO PRESIDENT DONALD TRUMP","2017-07-24T22:07:59.000Z","Anonymous We Stand","PT5M27S"
"IMgUb543i5o","Alien Eyebrow Woman from Mars Seen Behind Donald Trump","2017-07-24T21:14:31.000Z","LIVE SATELLITE NEWS","PT38S"
"Pw7tmgWRgYI","GoTV shield 2017 down to the last 8 teams","2017-07-24T21:07:54.000Z","Kenya NTV","PT51S"
"cmKm-GvQYgA","Scientists Find New Evidence of Water in the Moons Interior","2017-07-24T20:39:30.000Z","Close Encounters UFO","PT6M46S"
"cjT-0D17Yug","Raila Odinga's plans to reduce the high cost of living by increasing food production","2017-07-24T19:37:32.000Z","KTN News Kenya","PT16S"
"wdc2JGnCfXg","ODINGA speaks on ELECTIONS #DebatesKE","2017-07-24T19:23:59.000Z","Presidential Debates Kenya","PT4M32S"
"iY6_iS14yHM","JOHO WITH HIS HUMILITY HEART 2017","2017-07-24T19:12:34.000Z","KENYAN LATEST VIDEOS 2017","PT4M18S"
"GtrkP-U1B-E","AISHA JUMWA AMAZING SPEECH IN MALINDI","2017-07-24T19:12:34.000Z","KENYAN LATEST VIDEOS 2017","PT4M1S"
"X5wQ3hiHdUw","Buong AKALA ng mga ANTI-Gov Rally naisahan nila si PRRD, pero eto sinabi niya","2017-07-24T18:45:06.000Z","DUTERTE DIEHARD SUPPORTERS (DDS)","PT15M48S"
"aZStciSAPEM","Here are the steps Raila's government will take to implement the TJRC report","2017-07-24T18:43:11.000Z","KTN News Kenya","PT1M52S"
"Lj7LpXv3CWA","Laking GULAT ni PRRD nong nagchant na ang mga PRO Duterte para sa kanya","2017-07-24T18:23:17.000Z","DUTERTE DIEHARD SUPPORTERS (DDS)","PT22M3S"
"6fn_iAm152A","""The leadership of Kenya is isolating itself from Uganda and Rwanda"" Raila Odinga","2017-07-24T18:13:23.000Z","KTN News Kenya","PT42S"
"b96I_-TgH5w","UPDATE: Candidates speak on THE YOUTH AGENDA","2017-07-24T18:09:41.000Z","Presidential Debates Kenya","PT7M16S"
"itSm-po5pkY","Report: Marawi Siege May Spark Southeast Asian Instability","2017-07-24T17:42:29.000Z","United News International","PT1M1S"
"3X0-VRtd1u0","Presidential aspirant Raila Odinga gives thanks to his family for the support given","2017-07-24T17:23:51.000Z","KTN News Kenya","PT1M2S"
"WnnHqscuxRg","Elon Musk on Mars, AI, Tesla, SpaceX & The Future of Technology","2017-07-24T17:00:04.000Z","Get Motivated","PT1H14M46S"
"YQvRblJLXkc","PRESIDENT DUTERTE, MAY MGA NAGAWA DAW NGUNIT KULANG! PANOORIN!","2017-07-24T16:43:08.000Z","PINAS TV","PT19M36S"
"__QqexvL_Us","My candidature is not about power, it is about people - Dr. Ekuru Aukot","2017-07-24T16:32:40.000Z","DailyNation","PT1M39S"
"77zHZoCWlt8","Narok Governor confident of President Uhurus re-election","2017-07-24T16:21:41.000Z","KBC Channel 1","PT2M32S"
"lhQX18xnofI","William Ruto speaks in Kalenjin","2017-07-24T15:44:23.000Z","Funny Videos","PT2M43S"
"7PK0eTBpvFw","MGA RALLYISTA HARAP HARAPANG PINANGARALAN NI PRESIDENT DUTERTE PAGKATAPOS NG SONA - PANOORIN","2017-07-24T15:36:55.000Z","DU30 News","PT16M42S"
"VOt8-_patgQ","Live At 9 Full News Bulletin - 23 July, 2017","2017-07-24T15:18:51.000Z","NBS TV Uganda","PT54M34S"
"IiEOlm58pHA","Dr. Japhet Kavinga Kaluyu: I will be the end of corruption #DebatesKe","2017-07-24T15:05:49.000Z","DailyNation","PT1M32S"
