"video_id","title","published_at","channel_title","duration"
"0BBtxdPrBk0","Boni Khalwale GREAT SPEECH In NASA Rally At Mumias Town Today 10 1 17","2017-10-01T17:14:18.000Z","Trending News Kenya","PT8M53S"
"WhArEUQuTYI","""hata uwe na Moses Kuria 100..."" Boni Khalwale message to Uhuru! ||Mr. C.E.O","2017-10-01T17:00:19.000Z","Mr. C.E.O","PT1M50S"
"OZAIYhOQ1qs","THE SPEECH OF BULL FIGHTER [BONI KHALWALE] PRAISES RAILA ODINGA THAT IMPRESSED MUMIAS PEOPLE","2017-10-01T16:58:58.000Z","Kenya News","PT8M53S"
"dfZWDphAq3g","Ubavu wa rais: Mkewe Uhuru Kenyatta, Margaret ameonekana akikampeni","2017-10-01T16:09:42.000Z","KTN News Kenya","PT3M7S"
"vsmrMQRR34I","Raila Speech in Mumias Town| NASA IN WESTERN KENYA | #teamraila #nasacampaigns","2017-10-01T16:04:12.000Z","Kenya 101 Alert","PT14M49S"
"iL05xok8ilk","Raila's speech that has made Matiangi sleepless","2017-10-01T15:34:41.000Z","ARAP KALYA","PT1M49S"
"iqPS4LCBc4k","Vijay Sethupathy speech in Stunt Union 50 th golden jublee","2017-10-01T15:26:42.000Z","Y Creation","PT3M52S"
"cNLbjIUqiBk","ABABU NAMWAMBA DEMOLISHED BY RAPHAEL WANJALA","2017-10-01T15:20:57.000Z","Kenya News Alert TV","PT4M44S"
"s6ztbKmETs8","UHURU WISHES HE COULD ARREST RAILA FOR SAYING THIS TO HIM","2017-10-01T15:10:28.000Z","Kenya News Alert TV","PT9M19S"
"-ikw9MfalMg","STATE HOUSE ISSUES A WARNING TO NASA PROTESTS AGAINST IEBC ON MONDAY","2017-10-01T14:55:46.000Z","Kenya News Alert TV","PT2M5S"
"3HNaX71dI5c","STATE HOUSE SPOKESPERSON MANOAH ESIPISU SAYS BUSINESSES WILL BE PROTESTED DURING NASA DEMONSTRATIONS","2017-10-01T14:48:45.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT2M5S"
"7yHHq9qjxao","RAILA ODINGA SPEECH AT ACK MUMIAS CHURCH","2017-10-01T14:36:35.000Z","KENYA LATEST NEWS 2017","PT3M49S"
"G9ozuLvKzsw","CLERGY POWERFUL WORDS~NASA ATTENDING CHURCH SERVICE AT ACK MUMIAS","2017-10-01T14:36:34.000Z","KENYA LATEST NEWS 2017","PT3M48S"
"ku-T8kJ_XMs","RAILA ODINGA SPEECH IN MUMIAS","2017-10-01T14:36:32.000Z","KENYA LATEST NEWS 2017","PT3M11S"
"7hiczgYckHk","Nasa lost August polls because they were busy discussing on how they will share power - CS Kiunjuri","2017-10-01T14:36:08.000Z","DailyNation","PT3M54S"
"QGMEQQnEvxU","KIONGOZI WA NASA RAILA ODINGA ALIVYOKARIBISHWA MBALE","2017-10-01T14:35:57.000Z","EAST AFRICA TRENDS","PT8M37S"
"zRjFO2KO-Y4","HILARIOUS BONI KHALWALE SPEECH AT NASA RALLY  MUMIAS TOWN","2017-10-01T14:33:38.000Z","Kenya News Alert TV","PT10M5S"
"gQJeNe-MXBY","We keep marching on towards victory in Busia County #NoReformsNoElections","2017-10-01T14:32:33.000Z","Raila Odinga","PT1H31M43S"
"L3wibqIHJbQ","OPARANYA SPEECH IN NASA RALLY AT MUMIAS TOWN TODAY 10/17","2017-10-01T14:12:34.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT3M3S"
"SgedmEKfO68","Boni Khalwale GREAT SPEECH In NASA Rally At Mumias Town Today 10/1/17","2017-10-01T14:08:28.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT8M53S"
"oaV5IC1myp4","Moses Wetangula AMAZING Speech In NASA Rally at Mumias Town Today 10/1/17","2017-10-01T13:56:03.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT5M32S"
"7Aa6kBpqgxE","NASA In Pursuit Of Armageddon Asteroid! Osiris Rex Mission Major News - If NASA lies here is Truth!","2017-10-01T13:54:17.000Z","Jacob Israel","PT12M22S"
"FSnwpSvhksQ","Musalia Mudavadi Speech Today In NASA Rally At Mumias Town Today 10/1/17","2017-10-01T13:51:20.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT2M37S"
"tCZtfDIxlQ4","NASA RALLY IN SHIANDA MARKET TODAY 10/1/17 RAILA ODINGA RALLY IN SHIANDA MARKET","2017-10-01T13:46:59.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT20M58S"
"lfG41g-PM20","Raila Odinga speaks in Shianda Market | NASA IN WESTERN KENYA | #TeamRaila #NASACampaigns","2017-10-01T13:40:19.000Z","Kenya 101 Alert","PT10M18S"
"U30amXvo_dQ","Raila Odinga DESTROYS JUBILEE In Mumias Today 10/1/17 NASA Rally in Mumias Town","2017-10-01T13:18:03.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT14M18S"
"IyaOmwSOfr0","NASA LIVE MUMIAS TOWN  #NoReformsNoElections","2017-10-01T13:17:19.000Z","Kenya News Alert TV","PT48M6S"
"UqXrXCqB5xs","RAILA IN  SHIANDA MARKET MUMIAS COUNTY  #NoReformsNoElections 1","2017-10-01T13:13:38.000Z","Kenya News Alert TV","PT2M6S"
"VGRyrtePVng","Raila Odinga maintains that there will be countrywide protests on Mondays and Fridays","2017-10-01T12:51:31.000Z","DailyNation","PT3M31S"
"BXdJrq0vxDA","This the main reason why Jubilee want to change the electoral laws - Raila Odinga","2017-10-01T12:38:16.000Z","DailyNation","PT1M37S"
"zket1u2gG0s","Raila Odinga tells President Kenyatta to stop verbally attacking the Judiciary","2017-10-01T12:28:32.000Z","DailyNation","PT1M32S"
"mm2Lx9QQ05U","SUNDAY SERVICE 1ST OCTOBER 2017","2017-10-01T12:17:18.000Z","House of Ezra","PT2H38M32S"
"Ry9PUe_E_UI","We are ready to beat you again come October - William Ruto tells Raila Odinga","2017-10-01T11:51:39.000Z","DailyNation","PT2M20S"
"AiWfKWyuSWU","NASA leaders in Mumias Town","2017-10-01T11:47:10.000Z","Political Drama","PT47M44S"
"bd03I2HHbIM","Uhuru is not the President  - Raila in Shianda Market |FlipTv","2017-10-01T11:45:20.000Z","Flip Tv Kenya","PT10M17S"
"LhsiUhRolqo","Uhuru Kenyatta woos Kakamega county ahead of the repeat polls","2017-10-01T11:43:49.000Z","DailyNation","PT1M19S"
"WpP95bZmcOA","Let IEBC do their work in peace - Uhuru tells Raila Odinga","2017-10-01T11:39:38.000Z","DailyNation","PT2M43S"
"Jb2dDnB_nFs","NASA leaders attending Church in Mumias","2017-10-01T11:28:33.000Z","Political Drama","PT11M24S"
"DnYrnUvwUfM","NASA FULL HUGE RALLY IN MUMIAS TOWN TODAY 10/1/17 RAILA ODINGA RALLY TODAY IN MUMIAS","2017-10-01T11:26:01.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT47M44S"
