"video_id","title","published_at","channel_title","duration"
"DIGNLGc_eng","Mombasa, Kilifi governors say they have started push for secession","2017-11-03T17:57:15.000Z","NTV Kenya","PT3M1S"
"vq3NBpiv9s0","NASA (NRM) FULL SPEECH AT OKOA KENYA - NASA (NRM) CALLS FOR  PRODUCTS BOYCOTT","2017-11-03T17:27:34.000Z","Puzzles254","PT19M41S"
"h6oycD3y76I","Mixed reactions to Jacques Pauws book","2017-11-03T17:09:56.000Z","SABC Digital News","PT3M23S"
"EOP6f8nEtRE","Radio Ne Weasel Betuleese","2017-11-03T16:35:57.000Z","NBS TV Uganda","PT5M22S"
"NdVF_nWnOX8","Race to ANC December Conference: Mathews Phosa","2017-11-03T16:34:54.000Z","SABC Digital News","PT1M43S"
"VqXFD8NEBk4","GOVERNOR JOHO & GOVERNOR KINGI CALL FOR SECESSION OF COAST REGION 11/04/2017","2017-11-03T15:21:39.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT8M22S"
"-B6YieDmFRA","Ruto funny speech to NASA","2017-11-03T14:31:59.000Z","MUSALAM MEDIA","PT1M26S"
"bqabsAhr_g8","Earn up to 1.000.000 satoshi (Bitcoin) per day","2017-11-03T14:19:31.000Z","SecretOfInternet","PT2M18S"
"lTC0103k3Y4","NASA MOMBASA & KILIFI POLITICIANS CALL FOR SECESSION","2017-11-03T14:02:48.000Z","InfoKE Trends","PT13M42S"
"CjIVT12x35U","RAILA RELEASES NEW RESISTANCE MOVEMENT UNIFORM","2017-11-03T14:01:41.000Z","KENYAN NEWS LATEST","PT55S"
"5-DhpO7VgAs","COASTAL LEADERS LAUNCH SECESSION & BOYCOTT PROGRAM","2017-11-03T13:49:13.000Z","Kenya News Alert TV","PT8M19S"
"J0-ORzycBGU","NASA supporters asked to boycott Safaricom, Brookside and Bidco","2017-11-03T13:14:19.000Z","Tuko / Tuco","PT5M13S"
"69AqbFlvrMQ","Jupally Krishna Rao Speech From Telangana Assembly | Studio N","2017-11-03T13:06:22.000Z","Studio N News","PT6M23S"
"a-vN2iul0i4","SAFARICOM'S PROFITS GO DOWN AS NRM OUTLINES ITS ECONOMIC BOYCOTT AND COMPANIES TO BE BOYCOTTED","2017-11-03T12:58:53.000Z","Kenya News Alert TV","PT11M14S"
