"video_id","title","published_at","channel_title","duration"
"K-fMYdTxVaw","NASA launches manifesto","2017-06-27T19:02:33.000Z","Kenya CitizenTV","PT1H31M27S"
"5QxQAgjk2pw","NASA MANIFESTO LAUNCH","2017-06-27T19:02:28.000Z","Raila Odinga","PT2H12M7S"
"UPTBF5ykDbA","NASA Manifesto Launch 3","2017-06-27T18:37:22.000Z","kute543","PT8M51S"
"B1f1bpOTKQs","NASA Manifesto Launch 2","2017-06-27T18:36:24.000Z","kute543","PT6M43S"
"mFJ_cE8N2FA","Aliyeiba gari Bungoma apatikana,aumwa na nyuki na kujisalimisha","2017-06-27T18:29:52.000Z","Kenya CitizenTV","PT2M5S"
"FRviZrj33ds","IEBC releases final list of registered voters","2017-06-27T18:19:30.000Z","K24TV","PT2M54S"
"wTmzYprGdbE","IEBC clears 19 million Kenyans to vote in the August elections","2017-06-27T18:18:43.000Z","KTN News Kenya","PT3M58S"
"uw_ouuWfCsY","NASA officially launches its manifesto as they focus on social justice","2017-06-27T18:14:46.000Z","KTN News Kenya","PT9M17S"
"-RTe2RFL_pU","Political promises and manifestos in Kenya - The Wicked Edition","2017-06-27T17:53:16.000Z","Kenya NTV","PT10M59S"
"qK2vR0JkcK8","K24 8.30PM HIGHLIGHTS","2017-06-27T17:45:33.000Z","K24TV","PT57S"
"K7VuaP8Tx2M","Why Kenyans Need to Understand the Kikuyu More","2017-06-27T17:41:46.000Z","Kumekucha Chris","PT3M9S"
"fNFSOsLZzT0","NASA Manifesto Launch 1","2017-06-27T17:21:16.000Z","kute543","PT9M47S"
"bQlJJKArhTE","Secret behind Kirinyaga Countys education excellence","2017-06-27T16:50:39.000Z","Capital FM Kenya","PT6M37S"
"KU_ftaG6Hfo","WATCH: #NTVTonight with Gladys Gachanja  and Mark Masai","2017-06-27T16:28:35.000Z","Kenya NTV","PT0S"
"7jDr-Waq8pg","DP Ruto Speech In Chuka Town Tharaka Nithi County Today 6/27/17 Jubilee In Tharaka Nithi","2017-06-27T15:50:15.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT5M17S"
"y15Zjo4xGM0","Big harvest for NASA as Kipsigis move to CCM after jubilee launching manifesto","2017-06-27T15:48:04.000Z","Charles Stureh","PT2M48S"
"WoNaak1U18E","Uhuru Kenyatta Speech Today In Chuka Town Tharaka Nithi County 6/27/17 Jubilee In Tharaka Nithi","2017-06-27T15:45:55.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT8M53S"
"SRXGvZmLhzw","Giverson Maina Live; Raila Odinga ""hate speech"" on Land, Part Three","2017-06-27T15:33:43.000Z","KTS TV KENYA","PT20M59S"
"BMSbnQFZrXo","Eye Witness Account of Kenyan Presidency Secret Oath That Changed Everything Part 1","2017-06-27T15:32:30.000Z","Kumekucha Chris","PT5M25S"
"DQlxzlk0JEc","Jubilee Rally In Chuka Town Tharaka Nithi County Today 6/27/17 Jubilee In Tharaka Nithi","2017-06-27T15:31:33.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT14M9S"
"-jF7ddyrp_U","WAIGURU GOT TALENT, HER  DANCING STYLE WILL MOVE  YOU","2017-06-27T15:29:14.000Z","Kenya News Alert TV","PT1M15S"
"Mb5h4c1CRVE","Watch #NTVAtFour with Ken Mijungu","2017-06-27T15:29:11.000Z","Kenya NTV","PT14M10S"
"gQdoa7iLzu0","PSCU Kenya Live Stream -Chuka in Tharaka Nithi","2017-06-27T15:25:13.000Z","State House Kenya","PT14M13S"
"7qeHkuCEPEA","Giverson Maina Live; Raila Odinga ""Hate Speech"" on Land, Part One","2017-06-27T15:05:10.000Z","KTS TV KENYA","PT20M55S"
"kFDyI0CpwIc","Uhuru Kenyatta Speech In Kathwana Tharaka Nithi Today 6/27/17 Jubilee In Tharaka Nithi County","2017-06-27T15:05:04.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT5M59S"
"cZi9BsOSIGY","Jubilee Rally In Kathwana Tharaka Nithi Today 6/27/17 Jubilee In Tharaka Nithi County","2017-06-27T14:56:15.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT8M11S"
"KXR_wUZ75lg","Residents of Mlolongo in arms after forcefully being evicted","2017-06-27T14:19:48.000Z","KBC Channel 1","PT2M48S"
"3e25pYFvIwE","PSCU Kenya Live Stream -Tharaka Nithi","2017-06-27T14:17:14.000Z","State House Kenya","PT1M56S"
"lAzewz7vzmE","Power Breakfast: News Review | Jubilee Blue Print","2017-06-27T14:14:20.000Z","Kenya CitizenTV","PT29M15S"
"OUcI2l8sV34","Jubilee leaders blame NASA for Sigiri bridge collapse","2017-06-27T14:10:15.000Z","KBC Channel 1","PT2M40S"
"ZS0_9VSCIEI","Joshua Kiptoo's take on Jubilee's claim to success in agriculture","2017-06-27T13:40:12.000Z","Kenya NTV","PT35S"
"jDy4BWTcBEA","UhuRuto launch Jubilee 2017 manifesto","2017-06-27T13:35:13.000Z","The Star Kenya","PT3M55S"
"wxRxkS_lQAY","Studio interview with Ambrose Weda : Political Pledges (27/06/2017 )","2017-06-27T13:18:58.000Z","KTN News Kenya","PT19M16S"
"sgs8n3YOedE","Somalia Unity Call : Somalia celebrates its independence day","2017-06-27T13:05:13.000Z","KTN News Kenya","PT2M59S"
"bCc3y1gEQlQ","Kisumu residents react to Jubilee's manifesto","2017-06-27T12:50:33.000Z","KTN News Kenya","PT4M10S"
"Qnm0WRfBtzg","Water CS Eugene Wamalwa gives his milestones at the Jubilee Manifesto launch","2017-06-27T12:42:47.000Z","Kenya NTV","PT9M22S"
"00dkKla_xzw","Education CS Fred Matiang'i presents his scorecard at the Jubilee manifesto launch","2017-06-27T12:40:10.000Z","Kenya NTV","PT7M39S"
"UfcDMZggtvw","Governor Joho and Raila Odinga Attacks Jubilee Government after Sigiri bridge Collapses","2017-06-27T12:23:38.000Z","Quick News","PT12M34S"
"YtzQYhM0irc","PSCU Kenya -Marimanti, Tharaka Nithi","2017-06-27T11:50:10.000Z","State House Kenya","PT10M19S"
