"video_id","title","published_at","channel_title","duration"
"9mnpLAP7508","Uhuru to skip presidential debate","2017-07-05T17:04:49.000Z","Capital FM Kenya","PT11M46S"
"y2CKHRrBCAA","Tanzania Vs Zambia  COSAFA CUP: Tanzania 2 - 4 Zambia","2017-07-05T16:57:57.000Z","Life Update","PT1M34S"
"1Tna_wM1StQ","Sonko, Igathe plans for Nairobi","2017-07-05T16:27:13.000Z","Kenya NTV","PT2M27S"
"_IGDDRumHws","Raila Full Speech: Kericho NASA Rally ||KenyanFlip","2017-07-05T16:12:21.000Z","KenyanFlip","PT10M22S"
"IflDXT5GQPM","Raila Odinga's Speech Today 5/5/2017 in Ndanai that Shocks Jubilee","2017-07-05T16:09:49.000Z","Sirgatet Junior","PT4M42S"
"o4AluEM_onw","Asamoah Gyan Exposed , Reason Why he wears number 3 (SHOCKED)","2017-07-05T16:02:51.000Z","Indy Mystic Got Jokes","PT26M58S"
"mN2emFmee4k","What Kenyans Want To Be Discussed During Presidential Debate","2017-07-05T15:51:03.000Z","P Live Kenya","PT3M7S"
"JNweTrybM7g","Uhuru Full Speech in Kajiado.Urges residents not to sell their Land and Promises Internships.","2017-07-05T15:41:04.000Z","E News Kenya","PT9M10S"
"Q8Dtu0WLFSw","Debates for who? Uhuru Raila snub Presidential debates - #ElectionsKE","2017-07-05T15:39:51.000Z","Kenya NTV","PT54S"
"CtfvFyQsQuY","RAILA ODINGA SPEECH IN NDANAI NASA RALLY PART 2","2017-07-05T15:29:27.000Z","KENNY TV","PT9M59S"
"DS9fYB_GfgI","RAILA ODINGA SPEECH IN NDANAI NASA RALLY PART 1","2017-07-05T15:26:41.000Z","KENNY TV","PT4M42S"
"wYsaimHZSa8","BRAVE KIPKALYA KONES SON SPEECH IN NDANAI","2017-07-05T15:24:35.000Z","KENNY TV","PT3M36S"
"muSUXRWeKuU","Hon. Junet Mohammed speaking in Ndanai, Sotik Constituency.","2017-07-05T15:22:36.000Z","KENNY TV","PT6M28S"
"T6g6h0sPZ1Q","Raila's Speech in Kericho, Ruto will not Like it ||KenyanFlip","2017-07-05T15:14:46.000Z","KenyanFlip","PT5M5S"
"Xh-tuxTsSO4","The Electoral Commission Has Defended Integrity of the Voter Register","2017-07-05T14:57:51.000Z","Kenya CitizenTV","PT1M57S"
"Gxh8ajrQ8rk","Presidential Debate case","2017-07-05T14:52:27.000Z","Kenya CitizenTV","PT40S"
"RB548kEH-so","Nurses's strike","2017-07-05T14:48:54.000Z","Kenya CitizenTV","PT1M56S"
"LPJQbVRZ7UY","NASA rally in Nandi  County, Hon. Raila Odinga speech","2017-07-05T14:37:39.000Z","Charles Stureh","PT4M42S"
"P4nKVu5f4Kc","Isaac Ruto Full Speech in NASA Bomet Rally.Exposes Jubilee With No Fear at All.","2017-07-05T14:31:08.000Z","E News Kenya","PT8M39S"
"5OBtssU_WcU","Kimuri: Hitahitano 2017 (Part 2)","2017-07-05T14:14:16.000Z","iNooro TV","PT58M4S"
"tjaLs7vqznM","Kimuri: Hitahitano 2017 (Part 1)","2017-07-05T14:13:00.000Z","iNooro TV","PT52M50S"
"zUAAdyezxGw","NASA rally in Nandi  County","2017-07-05T14:04:39.000Z","Charles Stureh","PT11M36S"
"VuCKpDmYgOM","Nasa has no agenda for Kenyans insists President Uhuru Kenyatta","2017-07-05T13:42:46.000Z","DailyNation","PT3M35S"
"fsI5_1Cu5vs","Tharaka Nithi women rep says independent candidates are betrayers","2017-07-05T13:23:13.000Z","DailyNation","PT1M7S"
"8y2rT25RN74","Chief Justice David Maraga says the judiciary is prepared for election petitons after polls","2017-07-05T12:42:53.000Z","DailyNation","PT2M26S"
"Fd0ORyAA20M","NASA return vote hunt mission to the South Rift","2017-07-05T12:26:26.000Z","KTN News Kenya","PT1M57S"
"56Qamij9WCI","Uhuru leads Jubilee in search of Kajiado votes","2017-07-05T12:24:30.000Z","KTN News Kenya","PT2M24S"
"Nhu0EorLe6M","Abduba Dida files petition on presidential debate with claim of exclusion","2017-07-05T12:21:19.000Z","KTN News Kenya","PT4M45S"
"941WatoAktA","Uhuru and Raila opt out of upcoming presidential debate","2017-07-05T12:19:53.000Z","KTN News Kenya","PT1M47S"
"PgUJ8WrQ24s","Kalonzo Musyoka, Musalia Mudavadi lead Nasa campaign in Machakos","2017-07-05T12:08:50.000Z","Kenya NTV","PT2M57S"
"dUp2L2azzR0","Demos by Nairobi water workers demanding the removal of their board chairperson  Raphael Nzomo","2017-07-05T12:08:01.000Z","KTN News Kenya","PT2M4S"
"3PStxwi4deE","Mike Sonko to review all contracts signed by Governor Evans Kidero if elected","2017-07-05T12:05:38.000Z","Kenya NTV","PT1M31S"
"K9tbhKOrNYo","NTSA unveils new PSV body rules","2017-07-05T11:57:33.000Z","KTN News Kenya","PT3M51S"
"96Z0nvdJk-M","Elog questions presence of 300, 000 voters on IEBC register","2017-07-05T11:53:58.000Z","Kenya NTV","PT1M35S"
"8zaQ68_UzII","Rachel Ruto campaigns in Meru, calls for unity among the community","2017-07-05T11:52:00.000Z","Kenya NTV","PT1M1S"
"Um3RNYWr3MQ","Women allied to Jubilee called on to make their votes count","2017-07-05T11:50:42.000Z","Kenya NTV","PT1M28S"
