"video_id","title","published_at","channel_title","duration"
"VPWznhAzhZc","JUBILEE LAWYER writes to TOBIKO  Wanting  Raila & Kalonzo ARRESTED !","2017-09-27T17:27:33.000Z","Kenya News Alert TV","PT2M8S"
"3Jg32KUlwo4","Re-Broadcast of the Sept. 27 Press Briefing (Full Version)","2017-09-27T17:16:45.000Z","Dominica Government (GIS)","PT1H5M11S"
"Y5GDlWPJThg","IEBC meets Jubilee and NASA representatives to plan elections","2017-09-27T17:15:30.000Z","Capital FM Kenya","PT4M58S"
"xBw72_TwQSA","Raila Odinga asema wafuasi wa NASA watasusia makampuni hasimu","2017-09-27T17:03:42.000Z","Kenya CitizenTV","PT2M18S"
"vugC6CaxBUM","Babu Owino rearrested after being released on bail","2017-09-27T16:45:11.000Z","Tuko / Tuco","PT5M36S"
"1DfdpQg8WMA","Mp Babu Owino rearrested minutes after being Released |FlipTv","2017-09-27T16:22:21.000Z","Flip Tv Kenya","PT38S"
"JKDOrcPMv0M","WILLIAM RUTO SAYS THEY WILL CHANGE THE LAW TO SUIT THEIR SELF INTERESTS IN ISIOLO TODAY 9/27/17","2017-09-27T16:22:04.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT17M23S"
"BqIax-C1tsg","SENATOR MANNY PACQUIAO GUSTONG SUNTUKIN ANG MGA TAONG NASA LIKOD NG #SILENTNOMOREPH","2017-09-27T16:16:44.000Z","Duterte Latest Videos Official","PT17M51S"
"QDUkiK6JPEA","IEBC meets Nasa, Jubilee in critical talks over Presidential election","2017-09-27T15:33:20.000Z","Kenya NTV","PT4M29S"
"H8Ts-vqooeM","Devolution CS says changes at IEBC must be effected legally","2017-09-27T15:15:18.000Z","Kenya NTV","PT1M22S"
"nMOncHB-Djw","Mbiu ya KTN: IEBC yakutana na Jubilee na NASA","2017-09-27T15:05:18.000Z","KTN News Kenya","PT29M43S"
"WYk4orzOjMk","IEBC meeting with Jubilee and Nasa ends in a stalemate","2017-09-27T15:03:34.000Z","DailyNation","PT4M48S"
"vUgy4UCdJ10","BABU OWINO TO BE DEALT WITH IN PARLIAMENT, JUBILEE PARTY SAYS","2017-09-27T14:58:18.000Z","TopGuy360 KENYA","PT3M44S"
"gUzm2KkIBfE","POLICE RE-ARREST BABU OWINO AND HIS WHEREABOUTS UNKNOWN","2017-09-27T14:47:05.000Z","Kenya News Alert TV","PT3M5S"
"CrdehQ1APEs","Kenya's IEBC in a meeting with NASA, JP representatives","2017-09-27T14:40:06.000Z","SABC Digital News","PT1M32S"
"AboEvsr7odQ","JUBILEE FULL RALLY TODAY IN ISIOLO 9/27/17 UHURU KENYATTA RALLY IN ISIOLO","2017-09-27T14:21:47.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT41M25S"
"8IqhOftF2Ys","South Sudan government demands unconditional release of detainees","2017-09-27T14:15:26.000Z","CGTN Africa","PT1M27S"
"ci2Qe7aKWXY","Raila Odinga FULL press Conference Today 9/27/17 NASA Press Conference","2017-09-27T14:09:52.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT13M4S"
"Cwkhz23p46g","MWANGI KIUNJURI WARNS RAILA","2017-09-27T13:39:33.000Z","Kenya News Alert TV","PT1M11S"
"eq0GRNa3UgY","Uhuru and Ruto strategize on elections","2017-09-27T13:34:39.000Z","KBC Channel 1","PT2M24S"
"QMKdQzZxBKo","President Uhuru Kenyatta dismiss NASA protests against IEBC","2017-09-27T13:27:54.000Z","KBC Channel 1","PT2M6S"
"QADXgQJY90o","Nasa and Jubilee meet IEBC officials  as Chiloba is absent","2017-09-27T13:15:17.000Z","Quick News","PT11M15S"
"DdTXenS7Lj8","Jubilee MPs dismiss NASA's demand of UN to print ballot papers","2017-09-27T13:13:20.000Z","KBC Channel 1","PT3M34S"
"q0vXApxNvK8","Press Conference: Kenyans will resist layers of conspiracy to kill democracy","2017-09-27T13:11:21.000Z","Raila Odinga","PT13M41S"
"JL-OaLLlaCI","Government allocates over Kshs. 200 billion on reallocation of construction of Thwake dam","2017-09-27T13:10:41.000Z","KTN News Kenya","PT1M23S"
"HkqWLgWI_zU","Babu Owino Released on Sh. 500,000 Cash Bail |FlipTv","2017-09-27T13:01:18.000Z","Flip Tv Kenya","PT1M5S"
