"video_id","title","published_at","channel_title","duration"
"W6l3y5yLXRM","Prez Uhuru Kenyatta Final Message to Kenyans ahead of elections","2017-08-07T17:58:23.000Z","Kenya Election Update","PT10M52S"
"GPW-xNEhE-8","Waziri Fred Matiang'i atoa uhakikisho wa usalama wakati wa uchaguzi","2017-08-07T17:20:50.000Z","KTN News Kenya","PT1M13S"
"ofGmeCBKNbg","PRESIDENT UHURU KENYATTA'S ADDRESS TO THE NATION AT STATE HOUSE, NAIROBI, 7TH AUGUST 2017.","2017-08-07T16:50:21.000Z","UhuruKenyattaTV","PT11M46S"
"dxaBbmGNQCg","KeynaDecides: Governor Joho explains why UHURU wants to get him arrested","2017-08-07T16:46:03.000Z","Kenya Election Update","PT27M15S"
"zR3vXXa5j-c","KenyaDecides: Jubilee wants to arrest Governor Joho","2017-08-07T16:25:14.000Z","Kenya Election Update","PT1M34S"
"wHiRcl9Ayto","Kinara wa NASA Raila Odinga aelezea kuhusu njama ya wizi wa uchaguzi mkuu","2017-08-07T16:11:55.000Z","KTN News Kenya","PT2M23S"
"ytD9bPkUQs0","Governor Joho Address The Nation about the Kenya Election Tomorrow 8/8/17  |Kenya decides 2017","2017-08-07T15:44:03.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT27M15S"
"9sbXevhM9Bw","Issues likely to influence voting in Meru County","2017-08-07T14:31:34.000Z","Capital FM Kenya","PT2M48S"
"OLG-HwdLA6Y","Kerry, EU MPs upbeat on seamless Kenya poll","2017-08-07T14:17:23.000Z","Capital FM Kenya","PT2M30S"
"fNPiIyDGEyw","IEBC Chairman Wafula Chebukati makes address on 2017 Election preparedness","2017-08-07T14:16:26.000Z","KTN News Kenya","PT5M59S"
"frJVqICLH9U","Robison Okenye updates on Election 2017 preparedness in Narok East-Narok","2017-08-07T13:48:53.000Z","KTN News Kenya","PT2M22S"
"UuiPAHi-s3U","Tillerson Meets with Russian FM, Condemns North Korea at ASEAN","2017-08-07T11:50:36.000Z","NBC News","PT2M11S"
"DG2YYcM_6cw","YCP MLA Roja Speech at Vijayawada | Fires On CM Chandrababu | Studio N","2017-08-07T11:37:29.000Z","Studio N News","PT3M33S"
"UOcpPhFa-XA","Governor Joho Speech In NASA Final Rally In Uhuru Park.","2017-08-07T10:51:47.000Z","Newsline Kenya","PT8M14S"
"uK-pHbPJexc","UHURU AND RUTO SEEKS SPIRITUAL HELP HOURS TO ELECTIONS","2017-08-07T10:32:41.000Z","4,911,960 views","PT3M1S"
"9D96s58uGSQ","Ayesha Gulalai's Former Personal Assistant Noor Zaman's Press Conference","2017-08-07T10:31:17.000Z","Abbtakk News","PT1M20S"
"xyaAX0xrSkU","Charles Rwomushana Speaks out on Critical Issues in the Kenya Elections","2017-08-07T10:24:03.000Z","NBS TV Uganda","PT55M34S"
"Ikc3z_Zu05I","Presser by Hon Musalia W Mudavadi on behalf of NASA","2017-08-07T10:10:30.000Z","Arton Khainga","PT11M6S"
"Dz_Ze0dxWB0","PRESS CONFERENCE ON EU OBSERVER MEETING","2017-08-07T10:09:52.000Z","Raila Odinga","PT9M40S"
"WB0L66570HY","Raila Odinga is not CONFIDENT with IEBC Registry.Poor Network Coverage in Nasa Strongholds is FISHY.","2017-08-07T09:55:26.000Z","E News Kenya","PT9M16S"
"vkwvXXGecf8","NASA MEDIA BRIEFING ON ELECTION","2017-08-07T09:25:10.000Z","Raila Odinga","PT9M19S"
"2msjgAb_4D4","TRANSFER UPDATE 07-08-2017 COUTINHO TO BARCELONA IN THE NEXT FEW DAYS","2017-08-07T09:01:28.000Z","AB TV","PT25M22S"
"PMe94h2MWXA","NASA FINAL CAMPAIGN 2017 AT UHURU PARK THOUSANDS COME IN SUPPORT ORENGO TOUGH SPEECH.","2017-08-06T23:21:02.000Z","Newsline Kenya","PT10M19S"
"N-siYuV3qXs","Opinion sharply divided on who will be the next governor of Machakos County","2017-08-06T22:53:42.000Z","Kenya NTV","PT2M42S"
"LEeRRuK-LtQ","Ushindani wa ugavana Kakamega unapiganiwa na watu 5","2017-08-06T18:47:13.000Z","Kenya NTV","PT2M16S"
"ECiay1Vv5kM","Election Preparations in Nakuru","2017-08-06T18:32:47.000Z","KTN News Kenya","PT4M17S"
"Xr5ZLzb1a2I","Nditimurano:Githomo kigii uikia wa kura Prt 2","2017-08-06T16:52:38.000Z","Kameme Tv Old","PT24M36S"
"uq9vuwOk_vM","Breaking news August 6,2017 Raila Odinga Speech at NASA finale at Uhuru Park","2017-08-06T16:30:39.000Z","oromo tube","PT12M40S"
"Z-LD3UMZxXA","NASA: Jubilee's rigging plan as said by James Orengo at Uhuru park","2017-08-06T12:57:20.000Z","Comedy Centrall","PT6M12S"
