"video_id","title","published_at","channel_title","duration"
"SEgv0cuAVOw","AGE LIMIT: Elders forum calls for broad based consultations","2017-10-18T17:23:16.000Z","NTVUganda","PT2M18S"
"vL49XlqfkKM","Claim Free Bitcoin [REAL]","2017-10-18T16:49:32.000Z","Max.Info","PT1M54S"
"6RV1ome3lT0","Imran Khan Speech to PTI Workers in Blochistan","2017-10-18T16:47:04.000Z","Azaad News Tv","PT2M58S"
"5owPw5a1R1w","Jimmy Wanjigi TRILLING SPEECH THAT WILL MAKE Jubilee CRY","2017-10-18T16:35:14.000Z","KDRTV Kenya News","PT11M23S"
"7TrGRjscSXA","Amazing NASA Photos. (Chapter 12)","2017-10-18T16:18:25.000Z","Of Sound Mind And Body","PT13M48S"
"WIXCLLcKaN0"," -  ? | #Mersal Premier Show Updates | Mersal Audience Review | #Vijay","2017-10-18T16:09:52.000Z","TOP 5 TAMIL","PT4M7S"
"AmAvl1qiRUU","Kamishna Roselyne Akombe atangaza kujiondoa kazini IEBC","2017-10-18T16:08:36.000Z","KTN News Kenya","PT3M18S"
"rI3rv5FB_I4","PART 2:NASA HUGE RALLY AT KAMUKUNJI GROUNDS NAIROBI TODAY 10/18/17","2017-10-18T16:01:02.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT28M54S"
"uX9iNDBPT3M","Jimmy Wanjigi claims Kenyatta's government was formed in his house","2017-10-18T15:49:37.000Z","Tuko / Tuco","PT6M46S"
"m4vZQRG5Ppg","JUBILEE RALLY TODAY IN KABARNET BARINGO COUNTY 10/18/17 UHURU KENYATTA RALLY TODAY","2017-10-18T15:46:10.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT14M27S"
"v4jNIcM8xcY","K24 6:30PM HIGHLIGHTS (18.10.17)","2017-10-18T15:46:09.000Z","K24TV","PT54S"
"LELaU3io3G0","ROSELYN AKOMBE LAST WORDS TO JUBILEE & IEBC","2017-10-18T15:36:21.000Z","KDRTV Kenya News","PT1M14S"
"W3BlQ2BAuSM","DR. MATIANGI'S  SPEECH WHICH HAS MADE KENYANS MAD","2017-10-18T15:31:25.000Z","KDRTV Kenya News","PT3M20S"
"pRyFqQcoIt0","Kenyans can't get over #WanjigiChallenge |FlipTv","2017-10-18T15:30:27.000Z","Flip Tv Kenya","PT1M6S"
"fQ5NAgR8dWQ","Jimmy wanjigi expose UHURU KENYATTA!!!","2017-10-18T15:19:52.000Z","KENYAN TUBE","PT1M54S"
"Eg2AiqGv8Js","Mersal movie review | mersal review by blue satta | Vijay mersal | Mersal Movie Tamil talkies","2017-10-18T15:04:16.000Z","TOP 5 TAMIL","PT2M27S"
"jMnkhrKUHy4","Mombasa women call on ICC to take action against politicians instigating violence","2017-10-18T14:53:25.000Z","DailyNation","PT2M34S"
"X2TnvAZSfIY","NASA LEADERS ON FIRE DURING RALLY IN KAMUKUNJI GROUNDS TODAY,18/10/2017","2017-10-18T14:41:01.000Z","NEWS CUT","PT4M43S"
"_pEWX8xRXjM","LIVE !!!!!!NASA SHAURI MOYO  - NO REFORMS NO ELECTIONS","2017-10-18T14:27:55.000Z","Kenya News Alert TV","PT23M15S"
"xwdR6ZZpQlg","NASA BIGGEST  RALLY IN  KAMUKUNJI, RAILA ODINGA","2017-10-18T14:27:28.000Z","TopGuy360 KENYA","PT37M44S"
"V8T5r0Cxsi0","Nasa Nairobi Rally Live From Shauri Moyo","2017-10-18T14:26:59.000Z","cooliyee","PT5M17S"
"7cimgHUWbT8","MUSALIA MUDAVADI SPEECH TODAY AT KAMUKUNJI GROUNDS SHAURI MOYO NAIROBI COUNTY 10/18/17","2017-10-18T14:26:39.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT2M36S"
"vbBsz_D98aA","President Uhuru Kenyatta calls for an extended period of prayer","2017-10-18T14:25:08.000Z","KBC Channel 1","PT4M22S"
"Qo15Plu0O1U","Jimmy Wanjigi alleges politics in the invasion of his home by police","2017-10-18T14:24:46.000Z","KBC Channel 1","PT1M53S"
"qPXtEDKA1EI","MOSES WETANGULA SPEECH DISTURBING JUBILEE AT KAMUKUNJI TODAY 10/18/17 NASA RALLY TODAY","2017-10-18T14:18:55.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT5M47S"
"JZDM5_exQfM","Im an innocent man, Wanjigi says after 72 hours siege","2017-10-18T14:04:43.000Z","Capital FM Kenya","PT4M52S"
"hlPt_RcWrGM","MP BOBI WINE WARNS POLICE ON ENGAGING IN POLITICS","2017-10-18T13:55:09.000Z","Wolokoso Mu Uganda","PT7M50S"
"Qf_YOB0SwzE","Raila Odinga FULL SPEECH Today At Kamukunji Grounds Shauri Moyo Today 10/18/17 NASA Rally Today","2017-10-18T13:50:07.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT6M16S"
"VLeBB4n_BVc","Raila's Electrifying Speech at Shauri Moyo |FlipTv","2017-10-18T13:41:31.000Z","Flip Tv Kenya","PT14M51S"
"ULswOVIeZt0","Reiterating our coalition's stand at Kamukunji Grounds #NoReformsNoElections","2017-10-18T13:38:47.000Z","Raila Odinga","PT0S"
"ksK9GtVYGJ4","NASA HUUUGE RALLY TODAY AT KAMUKUNJI GROUNDS SHAURI MOYO NAIROBI COUNTY 10/18/17","2017-10-18T13:36:31.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT14M51S"
"GfnSHDrm_Jg","LIVE !!!!!!NASA SHAURI MOYO  - NO REFORMS NO ELECTIONS","2017-10-18T13:35:50.000Z","Kenya News Alert TV","PT16M55S"
"hTV9YUe_28Y","Reiterating our coalition's stand at Kamukunji Grounds #NoReformsNoElections","2017-10-18T13:30:23.000Z","Raila Odinga","PT0S"
"lHu6Qa-dWcI","Reiterating our coalition's stand at Kamukunji Grounds #NoReformsNoElections","2017-10-18T13:22:36.000Z","Raila Odinga","PT0S"
"spXBdUsjzlQ","NASA holds rally at Kamukunji grounds","2017-10-18T13:21:49.000Z","KTN News Kenya","PT6M25S"
"xrb1b6R6zsg","Im an innocent man, Wanjigi says after 72 hours siege","2017-10-18T13:17:36.000Z","Capital FM Kenya","PT1M32S"
"jKq2Z7ykICg","Reiterating our stand as a Coalition in Mombasa #NoReformsNoElections","2017-10-18T13:10:39.000Z","Raila Odinga","PT7M6S"
