"video_id","title","published_at","channel_title","duration"
"U7EYwOiVnVY","Nairobi Gubernatorial candidates engage in first debate","2017-06-29T20:20:07.000Z","Kenya NTV","PT3M51S"
"7sYpgN86Fu4","Governor Ali Hassan Joho reacts to allegations of barring rival to mount billboards: Choice 2017","2017-06-29T20:15:22.000Z","KTN News Kenya","PT55M2S"
"eZwNwr2-__c","Opinion Court: Jubilee, NASA manifestos","2017-06-29T20:03:36.000Z","Kenya CitizenTV","PT37M22S"
"ktpZIsNORsc","M-Pesa service to be unavailable for two hours from 1am-3am on Friday","2017-06-29T19:56:35.000Z","Kenya NTV","PT51S"
"ENm1DuvwRgQ","Government to gazette new guidelines for milk ATMs","2017-06-29T19:54:15.000Z","Kenya NTV","PT46S"
"VujCQnIvMD0","Kenyans to wait longer for early oil exports stalled, Petroleum Bill to blame","2017-06-29T19:46:01.000Z","Kenya NTV","PT3M18S"
"xvuQBfOIQcs","Joho TELLS DP Ruto to Stop Spreading Cholera in Nairobi | KenyanBytes","2017-06-29T19:39:40.000Z","KenyanBytes","PT1M58S"
"xyD0GOURQoU","290617_K24_PKG_9PM_ NAIROBI GOVERNOR DEBATE .2 - BRENDA","2017-06-29T19:30:11.000Z","K24TV","PT3M7S"
"yLX6ccJWQcY","Early oil exportation project deferred till after elections","2017-06-29T19:26:06.000Z","Kenya CitizenTV","PT2M7S"
"CQSGVWQaAyg","Student dies, 9 hospitalised after drinking methanol","2017-06-29T19:23:59.000Z","Kenya CitizenTV","PT1M35S"
"-n-Bk5WPrII","Sonko, Kenneth skip governors' debate","2017-06-29T19:21:40.000Z","Kenya CitizenTV","PT1M55S"
"74VsD8BfSUw","President Kenyatta says govt most inclusive","2017-06-29T19:20:30.000Z","KBC Channel 1","PT5M21S"
"fiH0M07zncY","DP accuses NASA of condoning graft","2017-06-29T19:18:58.000Z","Kenya CitizenTV","PT3M25S"
"feFrxCpgAFI","Hassan Omar says Hassan Joho is hogging billboards space","2017-06-29T19:15:28.000Z","Kenya NTV","PT2M23S"
"KB7r0CZQS4o","Police arrest youth intend on disrupting ODM Rally","2017-06-29T19:13:40.000Z","Kenya NTV","PT2M41S"
"Fxgn-Uf0tYw","Nasa leaders dare Jubilee over graft claims","2017-06-29T19:13:05.000Z","Kenya CitizenTV","PT3M46S"
"0yMU5AiTILA","Sonko, Kenneth skip gubernatorial debate","2017-06-29T19:09:50.000Z","KBC Channel 1","PT4M9S"
"NNtzZARy2C8","Jubilee claims NASA held hostage by corruption cartels","2017-06-29T19:08:19.000Z","Kenya NTV","PT3M16S"
"BcgBaPzGo2I","Jimmy Wanjigi at the nexus of Jubilee, NASA blame game over corruption cartels","2017-06-29T19:02:12.000Z","Kenya NTV","PT4M7S"
"VJjTw7tvIJw","Joho Insults and Attacks William Ruto:""Arap Kipindupindu Atuambie Pesa za Chopper Zilitoka Wapi.""","2017-06-29T19:01:16.000Z","E News Kenya","PT1M52S"
"amAvPvDCTjE","Former Devolution CS Ann Waiguru rehabilitated fully by Jubilee","2017-06-29T18:59:03.000Z","Kenya NTV","PT4M11S"
"h3mpV8k46xA","Police in Mombasa arrest one member of Temeke Gang","2017-06-29T18:42:28.000Z","K24TV","PT2M16S"
"eDnuNieB6-Y","NASA in Homabay","2017-06-29T18:41:58.000Z","kute543","PT55S"
"4k58PyVREiY","Uhuru, Ruto kuingira Embu, gwetha kura","2017-06-29T18:27:10.000Z","iNooro TV","PT3M27S"
"8FUv1m01oP0","Margaret Kenyatta kuhoera Jubilee mweke ungi wa utongoria","2017-06-29T18:24:47.000Z","iNooro TV","PT2M29S"
"itT7WrAlnGk","Charles Ndugu Mwangi moves to court to bare NASA's flag bearer Raila Odinga from contesting","2017-06-29T18:12:19.000Z","KTN News Kenya","PT57S"
"4M1cxqDglRk","President Uhuru Kenyatta critics NASA's plans of changing the constitution in their favor","2017-06-29T18:11:33.000Z","KTN News Kenya","PT3M15S"
"lAlTj_QI6T0","NASA links controversial businessman Jimmy Wanjigi to DP William Ruto and President Uhuru Kenyatta","2017-06-29T18:07:11.000Z","KTN News Kenya","PT3M32S"
"lsM-y2YUlDY","Meru Governor Peter Munya on Mt. Kenya Politics: Political Thursday pt 1","2017-06-29T18:02:20.000Z","KTN News Kenya","PT34M15S"
"BaaiZEF0TkI","Meru Governor Peter Munya on Mt. Kenya Politics: Political Thursday pt 2","2017-06-29T17:58:59.000Z","KTN News Kenya","PT15M21S"
"l2TLTycpGN8","NASA ROAD TO A KENYAN DREAM","2017-06-29T17:42:39.000Z","TrendingVEVO","PT6M45S"
"nn7YzAkUOXU","K24 830PM HIGHLIGHTS","2017-06-29T17:39:15.000Z","K24TV","PT1M4S"
"C4itBrS66t0","It is Puzzling How Luhyas Have Been Included in Uhuru Figures Putting him Ahead","2017-06-29T17:27:11.000Z","Kumekucha Chris","PT1M59S"
"JdbS5P7kLaE","Gwethana na mutu wa ngima","2017-06-29T17:18:57.000Z","iNooro TV","PT3M9S"
"rGCvzEzFYhA","NASA yaangaziwa aje katika maeneo ya Meru: Political Thursday","2017-06-29T17:06:03.000Z","KTN News Kenya","PT26M"
"gyf5wWVgvkQ","The Kikuyu KILLER Song ANALYSED.  The Song is Lethal to the PEACE of Kenya","2017-06-29T17:01:40.000Z","Kenya News Alert TV","PT12M18S"
"QdTLofROpR4","Kambe-ini cia Jubilee Nyeri","2017-06-29T16:54:48.000Z","iNooro TV","PT1M56S"
"t2bzE42pg6g","Issac Ruto's speech during the NASA manifesto launch","2017-06-29T16:19:29.000Z","Kericho Newsroom","PT10M37S"
"-mbjoyPoHWY","NASA yazuru Narok Jubilee ikipiga kambi Embu katika kampeini za uchaguzi mkuu: KTN Leo pt 1","2017-06-29T16:13:58.000Z","KTN News Kenya","PT11M48S"
"ja9Vl47Co60","NASA yazidi kuwarai Wakenya wakipeleka kampaini kwa wakaazi wa Narok","2017-06-29T16:10:44.000Z","KTN News Kenya","PT2M10S"
"LGxV1qRqwJo","Rais Uhuru Kenyatta apeleka kampeini za chama cha Jubilee maeneo ya Embu","2017-06-29T16:08:45.000Z","KTN News Kenya","PT2M17S"
"FPnsSVEI83U","Governor Joho DESTROYS DP Ruto In NASA Rally In Narok","2017-06-29T16:00:41.000Z","Kenya News Alert TV","PT1M40S"
"E8E7LotNbMk","JUBILEE FUNDED BY CARTELS AND BUSINESS PEOPLE WHO EVADE TAX. NASA FUNDED BY DONATIONS  FROM KENYANS","2017-06-29T15:55:28.000Z","Kenya News Alert TV","PT13M47S"
"-1ytfzs-eFo","Residents demand arrest of driver who knocked down and killed a pupil Murang'a","2017-06-29T15:28:56.000Z","DailyNation","PT1M45S"
"2J675siDQxU","Governor Joho DESTROYS DP Ruto In NASA Rally In Narok 6/29/17 NASA IN Narok","2017-06-29T15:21:30.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT1M40S"
"HEy0TgmALyA","Uhuruto at Ishiara, Mbeere,Embu County","2017-06-29T15:19:28.000Z","Arton Khainga","PT10M53S"
"ByIQyqsCMDY","Uhuru Kenyatta Speech Today In Siakago Embu County 6/29/17 Jubilee In Embu County","2017-06-29T15:16:51.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT3M18S"
"W2w7C0uXwIY","Jubilee Rally Today In Siakago Embu County 6/29/17 Jubilee In Embu County","2017-06-29T15:02:20.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT6M35S"
"hJGXC1htAWk","Jubilee Rally Today In Kiritiri Embu County 6/29/17 Jubilee In Embu","2017-06-29T15:00:14.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT10M58S"
