"video_id","title","published_at","channel_title","duration"
"HafygqMkLvA","Governor Joho Addressing Teachers In Mombasa Today 8/3/17 | Kenya Election 2017","2017-08-03T17:12:31.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT44M17S"
"TunqpT3dWfg","Presidential Elections 2017 Prediction Of Winner By Kumekucha","2017-08-03T17:04:35.000Z","Kumekucha Chris","PT1M58S"
"nHKwkIAeeXk","Governor Joho & Wilson Sossion Address Teachers In Mombasa Today 8/3/17 | Kenya Election 2017","2017-08-03T16:45:48.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT1H6M21S"
"RUnY0tCcmwk","Kivumbi2017: Feri mpya yawasili Mombasa","2017-08-03T16:43:39.000Z","KTN News Kenya","PT19M35S"
"5iHasGSNExw","Kivumbi2017: Shambulizi la Lamu","2017-08-03T16:38:50.000Z","KTN News Kenya","PT26M15S"
"dhPRCG1-fcY","Wilson Sossion Endorses Governor Joho While Addressing Teachers In Mombasa Today 8/3/17","2017-08-03T16:37:30.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT22M14S"
"fuF1ZLHZ_1k","Kalonzo Musyoka Speech Today In Kakamega 8/3/17 NASA In Kakamega","2017-08-03T16:32:27.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT7M2S"
"34R6NBjoZi4","Rais Uhuru Kenyatta aongoza Jubilee kwa kampeni katika maeneo ya Meru,Tharakanithi na Kitui","2017-08-03T16:23:19.000Z","KTN News Kenya","PT1M28S"
"SnRKwehCYgM","Boni Khalwale Speech Today In NASA Rally In Kakamega 8/3/17 | Kenya Election 2017","2017-08-03T16:21:51.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT4M23S"
"-1-v0zJ8FWM","Kalonzo EXPOSES Jubilee's Plan to TEAR GAS Nasa Supporters on ELECTION Day. This is His SOLUTION.","2017-08-03T16:19:03.000Z","E News Kenya","PT7M36S"
"9-Qwj3r7Whk","Kalonzo Musyoka's Speech During NASA'S Last Rally in Kakamega Jubilee Doesn't Want Your Votes","2017-08-03T16:16:06.000Z","Kenya News Alert TV","PT4M7S"
"h0GtXYuY7Pw","PAUL MWAI IN BIRMINGHAM CITY","2017-08-03T16:15:42.000Z","Kikuyu Diaspora Television USA","PT28M21S"
"3otBJ4qncHk","Moses Wetangula Speech Today In NASA Rally In Kakamega 8/3/17 | Kenya Election 2017","2017-08-03T15:58:57.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT4M26S"
"UurVOB1HJwQ","EMBAKASI EAST JUBILEE MP CAUGHT   ON CAMERA OPENLY  BRIBING VOTERS","2017-08-03T15:46:18.000Z","NAIROBI GOSSIP","PT32S"
"AJVNl0fjI6M","James Orengo Speech Today In NASA Rally In Kisumu 8/3/17 | Kenya Election 2017","2017-08-03T15:42:45.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT2M8S"
"_Oo1hCVaRfo","Kalonzo Musyoka's Speech During NASA'S Last Rally in Kakamega.""Jubilee Doesn't Want Your Votes.""","2017-08-03T15:41:56.000Z","E News Kenya","PT4M6S"
"PRZx9G85eMo","Anyang Nyong'o Speech Today In NASA Rally In Kisumu 8/3/17 | Kenya Election 2017","2017-08-03T15:38:47.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT2M17S"
"X1H9sDzv9q8","Musalia Mudavadi Speech Today In NASA Rally In Kisumu 8/3/17 | Kenya Election 2017","2017-08-03T15:32:14.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT4M21S"
"MK6hNncgZtk","NASA campaigns in Kericho","2017-08-03T15:30:32.000Z","KBC Channel 1","PT2M39S"
