"video_id","title","published_at","channel_title","duration"
"ydgszVhPQYQ","THE NEW TAMALE MIRUNDI","2017-10-19T17:24:00.000Z","Wolokoso Mu Uganda","PT3M6S"
"yj8dn9iYhng","Maratathi ma guikiria kura gugakinya bururi-ini Jumamothi","2017-10-19T17:09:13.000Z","Kameme Tv","PT3M48S"
"GslESCvowCg","Mamake mwanahabari wa K24 Richard Kagoe azikwa Nairobi","2017-10-19T17:03:54.000Z","K24TV","PT1M53S"
"zxFims7yRUs","Activist Boniface Mwangi Stot During Protests |FlipTv","2017-10-19T17:00:12.000Z","Flip Tv Kenya","PT1M44S"
"u30MYo6qX4E","jubilee confused after RAILA declines 'nusu mkate' offer!!!","2017-10-19T16:54:18.000Z","KENYAN TUBE","PT1M2S"
"yJT_oNyaoYA","Claim Free Bitcoin [REAL]","2017-10-19T16:28:21.000Z","Max.Info","PT1M54S"
"yMS7z9aRj4E","Raila Odinga akutana na Wafula Chebukati kuchanganua utata wa marudio wa urais","2017-10-19T16:24:32.000Z","KTN News Kenya","PT3M17S"
"gH7N4X-bS1E","Raila asema tume bado haiko tayari kwa uchaguzi wa Oktoba 26","2017-10-19T16:12:49.000Z","K24TV","PT3M5S"
"R78ui_RXntA","panic after jubilee governor says this about AKOMBE!!","2017-10-19T16:12:41.000Z","KENYAN TUBE","PT1M10S"
"466UA8HG7C8","NASA says the exit of Akombe shows the electoral body lacks credibility","2017-10-19T16:08:13.000Z","KBC Channel 1","PT3M12S"
"SDcroRx2V_o","EUGENE WAMALWA SPEECH DURING JUBILEE RALLY TODAY AT SIRISIA BUNGOMA 10/19/2017","2017-10-19T15:54:00.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT3M2S"
"EtFEh2BbGJg","RUTO CALLS RAILA ODINGA A DICTATOR","2017-10-19T15:49:36.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT2M39S"
"TvCTO604tsQ","UHURU KENYATTA SPEECH TODAY IN SIRISIA BUNGOMA 10/19/2017","2017-10-19T15:47:59.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT11M42S"
