"video_id","title","published_at","channel_title","duration"
"IYpAUpmN8wQ","Raila Odinga speech at the funeral in Nyanza","2017-12-02T17:57:55.000Z","Charles Stureh","PT3M35S"
"dcmc9EANDww","RAILA ODINGA SPEECH TODAY AT FUNERAL OF VICTIMS OF POLICE BRUTALITY DEC ,2017","2017-12-02T17:48:41.000Z","Raila Odinga Dayz","PT3M35S"
"32ZRu0Z41JM","Shiva Balaji Emotional Speech At MAA Silver Jubilee Celebrations Press Meet","2017-12-02T17:17:11.000Z","ZUP TV","PT2M47S"
"E-hyU7MV_ok","Big Boss Shiva Balaji SUPERB Emotional Speech At Movie Artistes Association Silver Jubilee Function","2017-12-02T16:50:24.000Z","Yellow Pixel - Tollywood Updates - News","PT2M9S"
"IY537sco2OI","NRM swearing-in brings jittery country wide","2017-12-02T12:31:48.000Z","KTN News Kenya","PT8M19S"
"mHCduB604Ts","Nelson Marwa assures tourists and residents of peace and security during the festive season","2017-12-02T10:09:17.000Z","KTN News Kenya","PT3M1S"
"rERQ6vzSgwM","Garissa county government to engage youths in beneficial activities","2017-12-02T08:54:33.000Z","KTN News Kenya","PT2M20S"
"vth-GamITGg","The hopes and fears of Kenyans as President Uhuru Kenyatta opens borders to all","2017-12-02T07:17:35.000Z","KTN News Kenya","PT51S"
"P96vCEvv6mE","#theTrend: Xtatic's emotional story of her mums struggle with HIV/AIDS","2017-12-01T20:56:47.000Z","NTV Kenya","PT11M49S"
"3khNnL474xI","Akothee introduces 'Baby Boss', millionaire first-year daughter #10Over10","2017-12-01T20:43:57.000Z","Kenya CitizenTV","PT4M11S"
"ByLXmmtM_4k","Generate code and giftcards for your favorite sites","2017-12-01T20:34:51.000Z","dewar pellegrinodo","PT1M7S"
"lcK9iVz1xNc","Akothee opens up about love life, heartbreaks & single mother parenting #10Over10","2017-12-01T20:28:20.000Z","Kenya CitizenTV","PT10M52S"
"A06tIDuyBCQ","Akothee - Madam Boss, Live #10Over10","2017-12-01T20:24:29.000Z","Kenya CitizenTV","PT7M37S"
"au9BXNfrvxI","Generate code and giftcards for your favorite sites","2017-12-01T20:11:09.000Z","PP4You","PT1M7S"
