"video_id","title","published_at","channel_title","duration"
"Y5Iwdj3VyTU","K24 8.30PM HIGHLIGHTS","2017-07-11T17:34:31.000Z","K24TV","PT1M2S"
"F-bp9CghEZs","Uhuru EMBARASSES Nasa Leaders BADLY.You will now Think Twice Before Voting for NASA.","2017-07-11T17:29:51.000Z","E News Kenya","PT1M35S"
"67opBBomvY0","Adda Adda | Ninda nahi Action chaiye","2017-07-11T17:21:18.000Z","CNBC Awaaz","PT55M28S"
"clBZFZrW4DQ","What a woman can do - The Wicked Edition 036","2017-07-11T17:17:30.000Z","The Wicked Edition","PT20M19S"
"iCUYTQzQgDk","President Uhuru's Military Helicopter Landing in Turkana.He then Dances with Women","2017-07-11T17:11:49.000Z","E News Kenya","PT1M5S"
"3iMuNRDvh_A","Kambe-ini Kirinyaga kunyita thing'a","2017-07-11T17:02:14.000Z","iNooro TV","PT2M42S"
"Bt23XTRsZCc","BIRMINGHAM PRAYERS FOR KENYA","2017-07-11T16:59:28.000Z","Kikuyu Diaspora Television USA","PT1M10S"
"l5g1lqG7zCA","Rais Kenyatta na Mkewe waifariji familia ya Nkaisery , Karen","2017-07-11T16:24:25.000Z","K24TV","PT1M7S"
"Y8K1I1yF0Mk","Mgombea mwenza wa muungano wa NASA Kalonzo Musyoka awashawishi wakaazi wa Wajir","2017-07-11T16:11:32.000Z","KTN News Kenya","PT1M18S"
"K6Kc16zyPFc","Mgombea urais kwa muungano wa NASA Raila Odinga akashifu chama cha Jubilee","2017-07-11T16:08:25.000Z","KTN News Kenya","PT1M32S"
"Zauf5-rXCcQ","Waziri wa zamani Nicholas Biwott alifahamika sana kama 'TotalMan'","2017-07-11T16:06:59.000Z","KTN News Kenya","PT2M50S"
"amFsPIWXXU0","NICHOLAS BIWOTT LAST SPEECH "" TUPIGIE KURA WILLIAM RUTO 2022""","2017-07-11T16:05:16.000Z","NAIROBI GOSSIP","PT5M41S"
"GMeLHAuyxIw","A Tenth Planet Could Be Warping Our Outer Solar System","2017-07-11T16:00:03.000Z","Seeker","PT2M55S"
"7RYSJQu2cG0","Nelson Marwa told he will be under Nasa leadership come August","2017-07-11T15:52:21.000Z","DailyNation","PT1M47S"
"mbFpgxhi6Gg","Hassan JohoThreatens Uhuru:""Ntafunza Uhuru Adabu,Ametutesa sana.""","2017-07-11T15:31:12.000Z","E News Kenya","PT7M23S"
"g7c_V_PJ5z0","Kalonzo Musyoka speech at the Nasa Rally in Mandera","2017-07-11T15:25:50.000Z","DailyNation","PT9M34S"
"fMsK-Y1G3Kk","H.E. Uhuru condoles with Hellen Nkaissery","2017-07-11T15:15:05.000Z","Capital FM Kenya","PT2M15S"
"dDDN_Y6cVxM","Uchumi Supermarket secures investor to pump in Sh3.5Bn","2017-07-11T15:10:30.000Z","Capital FM Kenya","PT2M13S"
"oayjea762l4","Musalia Mudavadi speech at the Nasa Rally in Mandera","2017-07-11T15:08:15.000Z","DailyNation","PT5M51S"
"Bm91lgbUIjs","Musalia Mudavadi Speech In Mandera NASA Rally Today 7/11/17 NASA In Mandera","2017-07-11T15:07:16.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT6M31S"
"iyx74nIiiOQ","Governor Joho GREAT SPEECH In Mandera NASA Rally Today 7/11/17","2017-07-11T15:01:09.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT8M12S"
"8_S4FAE1XzM","Hassan Joho speech at the Nasa rally in Mandera","2017-07-11T14:54:31.000Z","DailyNation","PT6M29S"
"kMt7MPfb1gA","Kalonzo Musyoka Speech Today In NASA RALLY IN MANDERA 7/11/17 NASA In Mandera,Mandera Ni NASA","2017-07-11T14:51:11.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT12M53S"
"JnhySEmuzRk","NASA FULL RALLY IN MANDERA 7/11/17 NASA In Mandera,Mandera Ni NASA","2017-07-11T14:41:56.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT38M1S"
"zgfAvTTlu20","NASA Press Conference Today 7/11/17,Jubilee Is Planning To Reject Election Results","2017-07-11T14:36:50.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT13M17S"
"TMxip3ImYBA","PSCU Kenya -Narok Town Rally","2017-07-11T14:35:17.000Z","State House Kenya","PT17M9S"
"R0ol0G0jMRk","Rich Kids will Never Experience this Happiness . Only in Africa can this Happen (Must Watch)","2017-07-11T14:30:44.000Z","E News Kenya","PT51S"
"6VxpCvek0TA","Diamond Platnumz - Fire ( Behind The Scene part 2 )","2017-07-11T14:30:01.000Z","Diamond Platnumz","PT9M31S"
"dAVC1jVGL8o","Junet Mohammed speech at the Nasa rally","2017-07-11T14:25:11.000Z","DailyNation","PT2M44S"
"GvhkyuyeYWY","NASA's Juno spacecraft buzzing Jupiter's Great Red Spot","2017-07-11T14:12:07.000Z","Science & Technology","PT55S"
"1XiESHVMQ30","Climate and Environment: Government Purchasing Analysis","2017-07-11T13:24:04.000Z","BidPrime","PT53S"
"EAABVhaWXl0","Nicholus Biwott dead: Murkomen speaks from Kaptarakwa, Keiyo South","2017-07-11T13:03:53.000Z","KTN News Kenya","PT11M53S"
"f8wAUf5y3KM","Kenya Mourns Biwott: Life and times- 11th July 2017 Pt 1","2017-07-11T13:01:48.000Z","KTN News Kenya","PT19M2S"
"AlJDSDHwN3A","Top 10 Highest Paid Politicians in Kenya. This Politicians Swim in Money.","2017-07-11T12:45:43.000Z","E News Kenya","PT1M41S"
