"video_id","title","published_at","channel_title","duration"
"dazg83j7K10","Former NASA Princilal Isaac Ruto's MOVING Speech after Joining JUBILEE |FlipTv","2017-09-08T17:44:00.000Z","Flip Tv Kenya","PT1M34S"
"sWt2FNngdK8","NASA Leaders Hold Rally In Mlolongo Today 9/8/17","2017-09-08T17:35:55.000Z","NASA vs Jubilee 2017","PT37M29S"
"wbwudoT_2LA","NASA Holds Rally In Machakos Today 9/8/17","2017-09-08T17:35:51.000Z","NASA vs Jubilee 2017","PT13M20S"
"R0ppOVFKkPg","How Raila Odinga Arrived In Mlolongo Today 9/8/17","2017-09-08T17:35:40.000Z","NASA vs Jubilee 2017","PT4M59S"
"9ZHixNV_TfE","Uhuru Kenyatta Message To Raila Odinga Today 9/8/17","2017-09-08T17:25:44.000Z","NASA vs Jubilee 2017","PT49S"
"y5JYVdFXDVY","Raila Odinga Speech In Mlolongo Today 9/8/17","2017-09-08T17:22:50.000Z","NASA vs Jubilee 2017","PT11M31S"
"Q7dsKTAF5P8","ANGRY Uhuru Kenyatta ATTACKS Raila Odinga:You are A candidate Am The President","2017-09-08T17:18:35.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT49S"
"FbU3uKJJxak","Uhuru Kenyatta Message To IEBC & Other Independent Institutions 9/8/17","2017-09-08T17:15:55.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT1M28S"
"ppGdDUNYeMM","GAMBIA NEWS WITH SARJO BARROW 8 SEPTEMBER","2017-09-08T17:10:24.000Z","From Gambia","PT26M58S"
"JIgrDKZkGGU","Uganga bandia Mombasa: Matapeli wanaswa kwa kamera","2017-09-08T17:02:00.000Z","KTN News Kenya","PT2M58S"
"SXV4xjIoK4c","Uhuru Kenyatta To Raila Odinga: Hakuna Serikali Ya NUSU MKATE,hata Slice Moja Hakuna","2017-09-08T17:01:11.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT1M24S"
"9KvYtF7CO78","Shinikizo za KANU: KANU yampa makataa William Ruto","2017-09-08T16:58:31.000Z","KTN News Kenya","PT1M34S"
"kf9VhXlEaXY","William Ruto SHAMELESSLY ATTACKS Supreme Court For Nullifying Uhuru's Computer Generated Win","2017-09-08T16:57:30.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT1M9S"
"8bPYF_M_TGI","William Ruto BRAGS Jubilee Won August 8th Elections, Vifaranga Vya Computer","2017-09-08T16:55:54.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT44S"
"9kVCI_XqHRY","Nasa yazidi kujiimarisha Ukambani","2017-09-08T16:52:59.000Z","Kenya CitizenTV","PT3M59S"
"DpKSGWVJcSk","ISAAC RUTO SPEECH AFTER JOINING JUBILEE TODAY 9/8/17","2017-09-08T16:52:16.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT39S"
"cYQlSa_XWmw","Ruto's UNTHINKABLE Speech in Naivasha that has Left Raila in Shock |FlipTV","2017-09-08T16:49:44.000Z","Flip Tv Kenya","PT6M16S"
"ZvOScgvwcwE","William Ruto ATTACKS Chebukati & IEBC Today 9/8/17","2017-09-08T16:49:16.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT44S"
"CiUsTCb6j_c","William Ruto Welcomes Isaac Rutto To Jubilee Today 9/8/17","2017-09-08T16:46:00.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT1M15S"
"3ubPfIUhoa8","Isaac Ruto ahama NASA","2017-09-08T16:43:22.000Z","Kenya NTV","PT3M10S"
"9HCHarZ1Zok","Viongozi wa NASA wamenadi sera zao Machakos","2017-09-08T16:43:05.000Z","Kenya NTV","PT2M42S"
"aMdhlpOAB7M","GRTS BRING BACK KERR FATOU PROGRAM","2017-09-08T16:42:51.000Z","From Gambia","PT19M33S"
"exdWotcL6Bg","Msichana abakwa na kuuawa Naivasha","2017-09-08T16:41:53.000Z","KTN News Kenya","PT3M31S"
"jsO9NAD-cH8","Yasmeen Rashid Bashes At Maryam Nawaz In PTI Jalsa Speech | 8 September","2017-09-08T16:41:38.000Z","Power TV Talk Shows","PT15M40S"
"F7imL5393x4","Raila amtaka Rais Kenyatta kujiuzulu","2017-09-08T16:41:17.000Z","Kenya CitizenTV","PT3M19S"
"lZTDBKsMdCo","Mvutano umeigawanya tume ya IEBC","2017-09-08T16:39:41.000Z","Kenya NTV","PT4M11S"
"YAVlsXCadvg","Raila Odinga DRAMATIC ENTRY In Mlolongo Today 9/8/17 NASA In Mlolongo","2017-09-08T16:35:22.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT4M59S"
"APHMXMjYsF8","Mbunge wa Tanzania Tundu Lissu asafirishwa hadi Nairobi","2017-09-08T16:33:43.000Z","Kenya NTV","PT3M31S"
"JOKCJZMda6s","RAILA HAS BECOMES MERCILESS TO UHURU HITTING HIM HARD","2017-09-08T16:32:42.000Z","Kenya News Alert TV","PT7M18S"
"4lQpb7Ua-jQ","Picha za CCTV zawanasa 'waganga' wakijiandaa kwa utapeli","2017-09-08T16:31:50.000Z","Kenya NTV","PT3M57S"
"R9AKCjzhKsI","Amawano Gagudde e Mpigi, Mbu Omwana Yasobezza ku Musajja","2017-09-08T16:30:37.000Z","NBS TV Uganda","PT4M12S"
"hVRveyTyRNY","RAILA CAUSES TRAFFIC ON MOMBASA ROAD AS DESTROYS UHURU COMPLETELY","2017-09-08T16:30:07.000Z","Kenya News Alert TV","PT12M29S"
"RXg9qNZQBPY","Governor Charity Ngilu Speech In NASA Rally In Mlolongo Today 9/8/17","2017-09-08T16:28:17.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT1M36S"
"ZMrjlsMYLUE","Babu Owino RIPS & PROPERLY DESTROYS Uhuru Kenyatta In Mlolongo Today 9/8/17","2017-09-08T16:25:23.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT1M"
"fM8yID63CSA","GAGA: FIVE FOOT TWO Press Conference | Festival 2017","2017-09-08T16:21:51.000Z","TIFF","PT39M37S"
