"video_id","title","published_at","channel_title","duration"
"fjxT2hEbqQY","President Trumps Special Dinner in China | China Uncensored","2017-11-10T17:00:04.000Z","China Uncensored","PT6M14S"
"RSxWORwrn2Y","Mutahi Kahiga ataapishwa Jumatatu kuwa gavana wa nne wa Nyeri","2017-11-10T16:59:35.000Z","Kenya CitizenTV","PT2M9S"
"t9ZRBGNoXyg","A CALL TO CHINA FOR A LOAN  AS TREASURY IS HIT WITH CASH CRUNCH . THE GOVERNMENT IS BROKE.","2017-11-10T16:52:55.000Z","Kenya News Alert TV","PT1M57S"
"orwgpvtpoPw","David Rudisha reveals that his act of collapsing was a campaign for emergency services","2017-11-10T16:44:08.000Z","KTN News Kenya","PT3M11S"
"YL0OGiFmwtY","Semateeka Akwatibweeko, Ab'e Mpigi","2017-11-10T16:43:03.000Z","NBS TV Uganda","PT3M29S"
"GSMGUI86PJA","Mambo yanayoendelea katika mahakama ya juu: Tume ya IEBC yawasilisha fomu","2017-11-10T16:01:29.000Z","KTN News Kenya","PT7M16S"
"NgmiQ3jmNC4","Ramaphosa wishes Bafana Bafana well in World Cup qualifier","2017-11-10T15:30:39.000Z","SABC Digital News","PT3M13S"
"N6MoFF42Hxo","Japan vs Brazil 1-3 - All Goals & Extended Highlights - Friendly 10/11/2017 HD","2017-11-10T15:14:03.000Z","GOLAZO TV","PT10M58S"
"5CBqEmAjN_A","CDM KIRATU INTERVIEW ZILIZOPEDWA","2017-11-10T14:53:23.000Z","Kikuyu Diaspora Television USA","PT57M3S"
"EfvQcyqSAQs","WHY UHURU KENYATTA WAS NOT CONGRATULATED BY WESTERN COUNTRIES AFTER OCTOBER 26 ELECTION ""WIN""","2017-11-10T14:25:14.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT45M52S"
"rRHGvg7k9gM","President Uhuru Kenyatta rule out dialogue before legal avenues are exhausted","2017-11-10T13:51:39.000Z","KBC Channel 1","PT6M32S"
