"video_id","title","published_at","channel_title","duration"
"DWeKki4WFNA","President Kenyatta dismisses NASA demands on IEBC","2017-09-30T17:21:55.000Z","Kenya NTV","PT4M17S"
"bRHwxeKGjQQ","RAILA ODINGA RALLY IN LUANDA TODAY 9/30/17 PART 1","2017-09-30T17:18:03.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT11M3S"
"_j35dhOIt58","President Uhuru says Raila is a CRY BABY who wants to CONTROL Everyone.""He's a LOSER.""","2017-09-30T16:43:06.000Z","E News Kenya","PT2M29S"
"7ZMplU_3kzQ","A jubilee politician leaked this information to Raila","2017-09-30T16:24:35.000Z","KENYAN TUBE","PT2M52S"
"YJR0pwpXBM4","RAILA ODINGA STORMS MBALE VIHIGA COUNTY LIKE A KING TODAY 9/30/17","2017-09-30T16:08:00.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT10M56S"
"mF2SryYbsJo","The Cost of Freedom 9/30/17 | 11AM | Fox News Today September 30, 2017","2017-09-30T16:06:29.000Z","Live Reporter","PT54M53S"
"z-wzpq71Z5c","BREAKING: Daughters Of Raila Arrested in Kakamega, Vehicles Impounded Till Uhuru Leaves Town","2017-09-30T16:00:18.000Z","KDRTV News Kenya","PT3M7S"
"Crb-zym4A8g","Raila Odinga speech in Mbale | NASA IN VIHIGA| #NASAcampaigns #TeamRaila","2017-09-30T15:57:52.000Z","Kenya 101 Alert","PT6M5S"
"JYXmeyMRdrI","Speech of Vladimir Putin at the jubilee evening of Iosif Kobzon (2017)","2017-09-30T15:29:39.000Z","DjukiNew1957","PT3M31S"
"jWxdKl2ewGw","RAILA MIGHTY ENTRY INTO LUANDA VIHIGA  #NoReformsNoElections","2017-09-30T15:29:03.000Z","Kenya News Alert TV","PT54M52S"
"4wxLKL8ZL_I","Raila Odinga FULL Speech Today In Mudete Vihiga County 9/30/17 NASA Rally In Vihiga","2017-09-30T15:23:24.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT11M"
"Luk-eMnFd4E","Raila Odinga speech in Mudete| NASA IN VIHIGA COUNTY | #Kenyanelections  #NASA campaigns","2017-09-30T15:22:54.000Z","Kenya 101 Alert","PT8M"
"HyKLKcdENF8","Suriya's Speech at Stunt Union 50th Year Golden Jubilee | Sun TV | Foxtel Media","2017-09-30T15:17:59.000Z","Foxtel Media","PT27S"
"7rX7NO93s1Q","The Cost of Freedom 9/30/17 | 10AM | Fox News Today September 30, 2017","2017-09-30T15:03:22.000Z","Live Reporter","PT56M48S"
"anBVcWJbV0A","Raila Odinga speech in  Chavakali| NASA IN VIHIGA COUNTY| #TeamRaila #Kenyanpolitics","2017-09-30T14:49:59.000Z","Kenya 101 Alert","PT9M30S"
"A_O4TqeIlDg","We keep marching on towards victory in Luanda #NoReformsNoElections","2017-09-30T14:46:50.000Z","Raila Odinga","PT54M52S"
"NVS__8WNrJk","Kilifi leaders decry lack of leadership positions for MPs in NASA","2017-09-30T14:27:32.000Z","Kenya NTV","PT1M34S"
"WTDwNUt6itY","UHURU'S FULL SPEECH IN KAKAMEGA WHERE HE SAID WESTERN IS JUBILEE","2017-09-30T14:21:47.000Z","Kenya News Alert TV","PT25M32S"
"ixSO0wq0GOQ","NASA LIVE FROM VIHIGA COUNTY","2017-09-30T13:28:52.000Z","Kenya News Alert TV","PT10M51S"
"dkV1hegBEuU","We keep marching on towards victory in Luanda #NoReformsNoElections","2017-09-30T13:15:12.000Z","Raila Odinga","PT11M3S"
"ZWHRk79MuDM","Raila in Majengo Vihiga County","2017-09-30T13:12:16.000Z","Political Drama","PT7M15S"
"WDHj0m3Qghc","Uhuru's FULL Electifying Speech in Kakamega |FlipTv","2017-09-30T12:55:21.000Z","Flip Tv Kenya","PT25M32S"
"M4CchDzeRDQ","Raila Odinga's speech in Vihiga""Davis Chirchir mastermind of Rigged Elections""campaigns in Vihiga 30","2017-09-30T12:52:44.000Z","NEWS CUT","PT1M46S"
"xFk6IavIg5w","Eclipse - Runaways (Lyrics)","2017-09-30T12:49:35.000Z","Daniel S","PT3M1S"
"mxmtCeXvRSI","We keep marching on towards victory in Mbale #NoReformsNoElections","2017-09-30T12:44:58.000Z","Raila Odinga","PT10M56S"
"8yweeMAD5Fc","President Uhuru and Raila Odinga intensify their campaigns in Western","2017-09-30T12:44:18.000Z","KTN News Kenya","PT25M28S"
"dKq7E_7YuwQ","Musalia Mudavadi thanks Vihiga county residents for high turnout during August polls","2017-09-30T12:37:57.000Z","DailyNation","PT2M56S"
"sGSg5x-563k","RESIDENTS OVERWHELMED AND READY TO RECEIVE RAILA ODINGA IN VIHIGA","2017-09-30T12:37:53.000Z","Kenya News Alert TV","PT11M38S"
"CKQZJEv5C0M","We keep marching on towards victory in Majengo #NoReformsNoElections","2017-09-30T12:33:55.000Z","Raila Odinga","PT0S"
"r7f1Wc-DFPI","Raila EXPOSES Jubilee's Plan to Change Electoral Laws which will Favor Them to Win","2017-09-30T12:31:08.000Z","E News Kenya","PT2M53S"
"AYs9_aQ4mJ8","Eugene Wamalwa speech today in  Jubilee Campaigns at Kakamega Western Kenya","2017-09-30T12:25:21.000Z","Africa Top Hits","PT7M7S"
"03XRCfoyKZY","We keep marching on towards victory in Chavakali #NoReformsNoElections","2017-09-30T12:15:26.000Z","Raila Odinga","PT13M20S"
"MW5iNjo18Vc","Raila Tells Uhuru, ""Wewe ni Mlevi Mwenye Macho Mekundu Kama Sharti Yako.""","2017-09-30T12:06:59.000Z","E News Kenya","PT5M40S"
"a9WleqmLNI4","We keep marching on towards victory in Mudete #NoReformsNoElections","2017-09-30T11:54:06.000Z","Raila Odinga","PT11M"
"iiCXxKSMD8U","DAUGHTERS OF RAILA ODINGA WERE TODAY ARRESTED IN KAKAMEGA AND LATER RELEASED 9/30/17","2017-09-30T11:43:36.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT1M18S"
"1hGUV2RnEWI","NASA politicians from Kilifi County threaten to exit to Jubilee","2017-09-30T11:12:12.000Z","KTN News Kenya","PT1M37S"
"LJn0fjqeAtY","We keep marching on towards victory in Shamakhokho #NoReformsNoElections","2017-09-30T11:12:09.000Z","Raila Odinga","PT0S"
"9ojl0cNsxuE","NASA campaigns today in VIHIGA 30/9/2017","2017-09-30T11:08:36.000Z","NEWS CUT","PT4M15S"
"blPvlDjjmQk","Raila Odinga's full speech as he addresses Vihiga residents during a campaign","2017-09-30T11:01:43.000Z","KTN News Kenya","PT6M8S"
"s3DBTJnWETo","NASA principal Raila Odinga defends his move for peaceful demos in the CBD over IEBC","2017-09-30T10:54:42.000Z","KTN News Kenya","PT37S"
"RHHjsQAMZzw","Raila Odinga asks Kenyans to defend Chief Justice Maraga by voting out President Uhuru Kenyatta","2017-09-30T10:52:40.000Z","KTN News Kenya","PT2M59S"
"YhrsozQumOM","NASA RALLY IN VIHIGA COUNTY TODAY 9/30/17 RESIDENTS OVERWHELMED AND READY TO RECEIVE RAILA ODINGA","2017-09-30T10:45:00.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT11M38S"
"wU62TU5lmUE","NASA leaders hold rallies in Vihiga County ahead of fresh polls","2017-09-30T10:39:31.000Z","KTN News Kenya","PT1M46S"
"8OqAksHSB7o","Updates on the NASA vihiga county rally","2017-09-30T10:13:46.000Z","Charles Stureh","PT1M56S"
"QBWYp0mE22w","Update on the NASA Vihiga County Rally |FlipTv","2017-09-30T10:01:04.000Z","Flip Tv Kenya","PT1M56S"
"hxeTRxXTSdw","NASA RALLY IN VIHIGA TODAY 9/30/17","2017-09-30T09:51:39.000Z","Kenya Daily Trends","PT1M56S"
"rwHP8hBDXco","NASA RALLY IN VIHIGA TODAY UPDATE 9/30/17","2017-09-30T09:18:44.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT1M56S"
"z3NV3ym1p5c","NASA IN Vihiga 30/09/2017","2017-09-30T09:14:03.000Z","NASA Coalition","PT11M57S"
"Z2SPdlwEOA4","Drop plans to change the electoral laws and we will talk - Raila Odinga tells Uhuru Kenyatta","2017-09-30T09:01:23.000Z","DailyNation","PT5M28S"
"-VWNqaxg9Rk","Jubilee leaders woo Kakamega residents ahead of the repeat presidential elections","2017-09-30T08:43:26.000Z","KTN News Kenya","PT1M11S"
"00JEUmZkRDw","NASA principals to hold rallies in Vihiga","2017-09-30T08:28:55.000Z","KTN News Kenya","PT1M5S"
"SYywzps7vxs","Ang taong nasa likod ng Mapanirang Blog na #SilentNoMorePH at Pinoy Ako Blog","2017-09-30T07:37:35.000Z","Duterte Latest Videos Official","PT27M34S"
"oy1izfeR0kM","SEE WHAT UHURU DID TO A VOTER IN BUSIA !!!","2017-09-30T07:17:17.000Z","NewsAlert Ke","PT23S"
"Je3SJ9HVvdU","Mike Sonko speech in Githurai: ""Uhuru Kenyatta ndani, uchawi na Vitendawili nje""","2017-09-30T00:31:14.000Z","William Ruto TV","PT12M14S"
"ZVPo6oQ4Egw","KTN News Live Stream (Nairobi Kenya)","2017-09-29T22:36:40.000Z","KTN News Kenya","PT0S"
"oere6C6L2Lg","North Korea WAR threat as Kims men hold SECRET Putin meeting in Moscow","2017-09-29T20:10:20.000Z","News U.S Today","PT3M46S"
"CpBS8kVLLKs","Citizen Weekend  : Campus Horror","2017-09-29T19:29:23.000Z","Kenya CitizenTV","PT14M5S"
"BERfNXu_Nuo","JUBILEE FULL RALLY IN WEBUYE TODAY 9/29/19 UHURU KENYATTA RALLY IN WEBUYE","2017-09-29T19:19:21.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT2H30M48S"
"6R0vXogpZ1s","Kenyatta, Ruto intensify courtship of Western Kenya","2017-09-29T18:51:34.000Z","Kenya CitizenTV","PT4M25S"
"Q9lMXmh5nwY","PauI Otuoma Speech In Jubilee Rally in Busia Today 9/29/17","2017-09-29T18:12:42.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT11M5S"
"rA8FEwnGZF8","William Ruto FULL Speech Speech In Busia Today 9/29/17 Jubilee Rally In Busia Today","2017-09-29T18:06:21.000Z","Raila Odinga vs Uhuru Kenyatta 2017","PT7M23S"
"A0B0VUmVsR0","BREAKING NEWS TODAY | PRESIDENT TRUMP LATEST NEWS, NEW WARNS | BREAKING NEWS & POLITICS","2017-09-29T17:30:00.000Z","Breaking News & Politics","PT10M16S"
"O-XRe20mr34","MUHOHO KENYATTA CHALLENGE","2017-09-29T17:23:06.000Z","Martin siki","PT48S"
"sMphIijDDhU","Je, kwa nini Jubilee wanashinikiza kuzibadilisha?","2017-09-29T17:21:56.000Z","Kenya CitizenTV","PT4M3S"
